30 3 2 6  2226
448 425 7125 7125 7125 7125 7125 7125 7125 0.26 0.84 1.31 0.42 
19 214 327 276 51 109 93 82 58 81 19 9 7 4 0.11 1.15 1.13 0.32 
398 567 358 263 95 179 31 177 49 133 10 12 7 6 0.78 0.23 0.92 1.02 
342 944 621 414 207 182 66 116 83 81 18 12 8 6 0.53 0.19 0.36 0.76 
158 881 543 362 181 68 155 85 96 35 14 14 9 6 0.83 0.03 0.87 0.65 
878 204 507 379 128 111 75 146 30 169 11 15 10 4 0.77 1.07 0.45 0.34 
324 597 310 270 40 72 155 42 61 109 16 9 8 5 0.04 0.59 0.5 1.25 
157 85 516 471 45 89 170 116 172 138 16 11 8 4 0.28 1.25 0.5 1.05 
14 900 543 362 181 35 41 128 32 118 10 14 10 5 0.96 0.31 0.84 1.34 
974 653 314 157 157 52 129 137 78 100 11 10 10 4 0.28 0.44 0.83 1.21 
81 308 374 292 82 49 47 101 149 187 10 14 11 5 0.3 1.17 0.53 1.09 
170 827 416 208 208 45 89 170 129 188 14 10 11 4 0.29 0.82 0.58 0.92 
379 149 468 314 154 37 84 156 134 80 17 14 10 5 0.58 0.76 1.29 1.03 
338 219 344 212 132 172 71 118 48 43 19 13 8 5 0.82 1.11 0.97 0.6 
101 930 525 474 51 106 175 84 129 147 15 11 8 6 0.91 0.48 0.87 0.65 
491 380 386 318 68 173 68 61 193 84 19 8 10 4 0.42 0.66 0.52 1.23 
977 737 372 186 186 64 71 166 91 148 13 13 8 4 0.32 0.95 1.07 0.92 
608 144 382 323 59 154 46 191 91 121 13 10 10 6 0.61 0.66 0.55 0.31 
699 321 408 307 101 121 197 134 204 195 15 13 7 4 0.32 0.84 0.69 0.33 
510 139 627 495 132 209 107 190 96 62 14 12 8 4 0.56 0.39 0.95 1.26 
476 607 570 421 149 79 190 116 175 68 19 12 6 6 0.74 0.53 1.06 0.85 
783 520 402 367 35 44 191 201 104 78 10 9 10 6 0 0.85 0.65 1.32 
288 859 414 379 35 134 188 207 52 55 17 13 9 4 0.42 0.67 1.05 0.41 
583 515 558 507 51 40 156 56 69 186 12 11 9 5 0.97 0.98 0.66 1.01 
770 265 406 333 73 109 195 203 109 37 11 10 9 4 0.49 1.23 0.91 0.84 
196 680 326 285 41 163 70 117 35 93 17 13 9 6 0.28 0.98 0.83 0.34 
395 318 376 204 172 117 70 97 120 188 13 13 9 4 0.6 0.87 0.69 1.35 
282 366 597 486 111 198 199 179 173 75 16 11 8 6 0.33 1.05 0.06 1.18 
60 559 588 464 124 196 108 62 50 100 16 15 7 5 0.43 0.38 0.84 0.76 
223 252 573 409 164 164 179 191 134 32 14 10 9 4 0.75 0.48 0.4 0.5 
831 233 594 520 74 106 76 198 175 161 15 10 8 4 0.16 1.19 0.28 0.67 
