10 5 1 10  1748
949 289 2798 2798 2798 2798 2798 2798 2798 2798 2798 2798 2798 0.88 0.75 0.74 0.81 0.57 0.09 
358 312 588 442 146 177 107 144 180 196 94 167 104 158 16 11 9 8 9 6 0 0.38 0.52 0.66 0.75 0.19 
987 888 597 517 80 102 189 80 199 39 164 185 131 170 10 14 11 9 8 4 0.66 0.25 0.83 0.68 0.84 1.4 
233 157 416 329 87 124 201 99 30 49 188 208 95 78 18 17 11 8 7 5 0.93 0.26 0.24 0.51 1.24 0.25 
81 516 603 502 101 37 181 201 31 47 110 84 200 128 11 16 8 10 7 5 0.02 0.37 0.33 1.25 0.24 1.06 
711 805 394 205 189 141 197 160 86 190 48 95 153 159 15 16 10 7 6 6 0.91 1.06 0.37 0.33 0.77 0.95 
346 235 627 564 63 209 47 192 65 158 69 140 182 84 13 13 12 8 6 4 0.91 0.49 0.31 0.57 0.36 0.87 
120 967 627 573 54 61 95 160 198 173 135 56 165 209 17 10 13 10 7 4 0.63 0.65 0.86 0.56 0.86 0.48 
47 924 416 354 62 208 40 113 137 180 60 103 164 169 12 16 14 8 6 6 0.35 0.45 0.84 1.29 0.42 0.55 
959 728 579 444 135 57 181 146 39 88 71 193 103 143 10 16 11 12 7 6 0.97 0.43 1.08 0.89 0.64 0.07 
532 122 591 408 183 71 124 168 119 156 37 197 73 157 10 9 11 8 9 5 0.75 0.84 0.65 0.18 1.06 0.3 
