50 5 3 10  2537
303 918 12178 12178 12178 12178 12178 12178 12178 12178 12178 12178 12178 0.37 1.01 0.76 0.71 0.38 0.36 
296 770 582 546 36 193 45 194 85 168 173 160 77 56 12 10 9 8 6 4 0.74 0.52 0.26 0.3 0.88 1.14 
253 816 558 444 114 186 116 140 169 104 110 93 90 182 17 17 10 10 6 5 0.69 0.35 0.73 0.62 0.92 0.96 
734 991 372 263 109 69 186 134 171 139 30 63 69 49 14 17 12 11 6 4 0 1.27 0.9 0.66 0.45 0.64 
856 924 376 296 80 172 52 99 188 147 130 31 39 167 11 15 13 10 8 6 0.64 0.96 0.69 1.42 0.72 1.22 
396 644 567 451 116 118 46 125 100 42 189 53 166 101 15 15 9 10 7 5 0.16 0.36 1.27 1.11 0.63 1.14 
645 76 402 255 147 44 185 90 52 201 34 91 50 141 11 17 13 9 6 4 0.36 0.6 0.43 0.56 0.96 1.39 
609 680 594 398 196 64 165 128 86 50 176 117 198 69 17 10 10 9 8 5 0.9 0.54 1.32 0.67 0.65 1.27 
789 65 398 239 159 36 115 199 106 144 151 128 87 128 16 11 8 7 8 4 0.95 1.21 0.88 1.14 1.16 0.16 
35 512 404 216 188 33 147 158 87 96 123 202 63 31 10 14 10 8 7 4 0.68 1.06 1.1 0.53 0.09 0.75 
121 718 483 348 135 85 107 137 109 62 161 105 50 111 17 16 11 9 7 4 0.24 0.86 1.21 1.06 0.59 0.68 
500 780 531 488 43 142 91 177 83 64 75 31 148 94 19 10 9 10 7 6 0.36 1.14 0.77 0.75 1.09 0.27 
830 220 612 565 47 49 112 112 102 173 124 204 169 36 13 9 14 10 8 6 0.01 0.98 0.11 0.16 0.36 0.7 
142 794 573 458 115 64 40 173 165 191 53 160 64 158 19 12 14 10 8 6 0.89 0.6 0.81 0.49 1.43 0.84 
642 520 410 205 205 180 58 154 175 80 80 93 162 69 12 16 11 8 8 4 0.09 0.29 0.44 0.74 0.6 1.27 
510 384 600 457 143 49 87 54 200 109 66 177 131 168 11 15 9 7 6 6 0.3 0.31 0.8 1.18 0.71 0.62 
855 215 400 315 85 87 196 44 185 58 200 63 108 41 16 15 12 10 7 4 0.68 0.52 0.39 1.01 0.72 0.68 
193 190 570 537 33 185 75 44 109 190 72 151 110 148 15 12 12 10 7 5 0.79 0.35 1.09 0.89 0.07 0.16 
887 730 570 424 146 180 105 137 95 111 99 187 190 164 19 17 13 8 7 5 0.97 0.26 1.4 0.73 0.54 0.69 
765 961 410 275 135 103 118 90 50 205 140 73 62 121 13 12 13 9 7 4 0.21 0.81 0.86 1.25 0.75 0.66 
889 127 412 206 206 67 176 118 49 53 151 192 167 154 10 9 14 11 7 5 0.49 0.16 1.27 0.36 0.41 0.13 
756 482 372 206 166 41 186 111 153 55 178 80 124 40 19 14 12 8 8 4 0.06 0.87 0.74 0.8 1.18 0.6 
827 273 418 274 144 204 179 207 194 115 209 168 133 50 14 13 10 8 8 6 0.62 0.27 0.33 0.19 0.39 0.77 
190 710 594 440 154 95 144 47 117 144 192 196 198 116 15 13 14 12 8 5 0.17 0.91 0.88 0.33 0.68 0.89 
895 393 416 270 146 157 143 104 208 34 154 185 43 151 19 11 13 9 7 6 0.18 0.31 0.28 1.18 0.33 0.77 
970 40 465 432 33 77 52 155 141 79 68 34 150 137 12 16 14 8 7 6 0.02 0.32 0.95 0.68 0.85 0.14 
141 579 414 356 58 70 77 37 141 207 69 198 49 191 10 13 11 9 7 4 0.66 0.24 1.04 0.3 0.39 0.57 
88 592 618 412 206 176 49 59 96 202 98 67 140 89 16 13 13 10 6 6 0.39 0.46 1.16 0.84 1.1 1.03 
76 619 537 427 110 144 143 41 97 51 113 179 50 121 11 14 9 9 7 4 0.81 0.87 1.24 0.47 1.01 1.01 
605 36 396 264 132 60 118 95 127 54 114 119 107 38 15 10 8 11 8 6 0.26 0.19 0.41 0.82 1.09 0.31 
50 751 390 203 187 162 85 195 144 182 63 123 80 39 19 14 10 10 8 6 0.12 0.65 0.68 0.99 0.44 1.12 
667 571 570 501 69 152 188 78 156 58 161 190 142 93 19 13 13 9 7 5 0.25 0.42 0.64 0.59 0.72 1.09 
801 997 603 485 118 126 80 181 71 87 84 201 152 113 10 13 14 9 8 6 0.6 1.03 1.05 0.7 1.38 1.24 
574 254 570 380 190 35 120 146 119 153 123 56 94 45 10 13 10 11 6 6 0.18 0.6 0.37 1.13 0.52 0.4 
748 714 594 411 183 43 115 198 134 170 185 50 128 147 19 16 12 7 7 6 0.26 0.64 0.41 1.13 1.23 0.41 
822 465 404 202 202 155 90 191 94 98 126 66 84 55 16 13 9 10 6 6 0.1 1.18 0.97 0.36 0.68 1.2 
273 821 612 464 148 188 80 45 150 154 163 202 204 109 14 9 14 8 9 5 0.58 0.85 0.38 1.14 1.09 0.79 
93 450 468 399 69 46 149 148 91 114 42 81 72 156 10 10 13 10 9 5 0.75 1.09 0.26 0.61 1.5 1.17 
635 38 561 391 170 187 98 168 103 183 110 169 58 30 10 17 11 7 6 5 0.78 0.86 0.14 1.09 0.65 0.5 
677 559 525 454 71 175 107 72 39 42 122 174 152 73 18 10 11 8 7 6 0.57 0.53 0.06 0.76 0.27 0.75 
436 383 414 284 130 193 77 45 104 74 44 207 132 134 13 13 11 10 8 5 0.37 1.28 1.2 1.02 0.43 0.11 
575 612 489 459 30 133 146 135 34 163 138 136 72 151 16 12 10 9 6 5 0.95 0.9 0.48 0.26 1.18 0.55 
557 443 606 449 157 96 202 150 138 129 122 153 184 90 10 17 10 11 8 6 0.54 1.02 0.86 1.12 0.16 1.16 
464 217 398 334 64 119 109 124 156 159 187 98 53 199 11 16 13 7 7 4 0.06 0.68 0.93 0.91 1.01 0.46 
681 807 609 428 181 187 159 170 153 203 68 148 90 151 13 13 13 8 6 5 0.1 0.48 0.35 0.29 1.05 0.38 
337 111 513 346 167 63 74 108 67 75 96 171 157 141 13 11 10 8 9 6 0.71 0.41 0.47 0.59 1.03 0.68 
570 108 404 229 175 35 107 158 202 84 101 88 127 104 12 13 8 8 7 4 0.91 1.11 0.88 0.75 0.72 0.77 
91 567 621 541 80 194 102 207 105 132 115 118 75 99 19 12 13 10 7 5 0.23 0.5 0.91 0.59 1 1.17 
87 537 412 215 197 201 145 86 32 168 206 39 71 147 18 10 8 7 7 5 0.97 0.22 0.71 0.71 0.91 0.33 
43 851 410 205 205 155 79 142 82 186 191 93 116 142 12 16 14 11 6 5 0.65 0.8 0.95 0.99 0.23 1.09 
208 606 558 392 166 135 61 98 129 84 162 186 90 46 16 13 9 8 7 5 0.55 0.66 0.33 1.09 0.87 0.08 
