10 2 1 3  1577
20 497 2524 2524 2524 2524 0.16 0.46 0.44 
824 577 591 394 197 103 164 15 13 4 0.71 1.01 1 
749 314 498 332 166 36 31 12 8 4 0.02 0.77 0.82 
643 783 543 497 46 49 181 16 12 5 0.32 0.54 0.05 
590 166 363 258 105 121 31 10 12 6 0.74 0.37 0.75 
931 378 438 381 57 146 73 10 12 6 0.79 1.16 1.17 
378 547 516 416 100 40 172 17 11 4 0.59 0.94 0.71 
52 937 507 368 139 169 95 17 12 6 0.44 1.08 0.78 
234 641 588 459 129 187 196 13 11 5 0.42 0.92 1.06 
401 167 402 270 132 94 201 16 9 4 0.71 0.45 0.74 
41 189 582 549 33 57 194 14 12 6 0.01 0.43 0.73 
