20 5 2 10  1594
717 967 5102 5102 5102 5102 5102 5102 5102 5102 5102 5102 5102 0.67 0.87 0.58 0.58 1.19 0.93 
3 751 597 418 179 36 199 32 44 96 52 86 116 136 18 16 9 12 6 4 0.33 0.29 0.42 1.11 1 0.65 
486 701 597 469 128 117 146 55 142 169 138 199 154 96 11 11 8 12 8 6 0.5 0.13 0.98 0.3 0.77 0.63 
484 495 398 199 199 197 42 137 126 80 171 175 71 122 10 10 13 11 7 4 0.26 0.83 0.57 0.53 0.66 0.97 
352 388 615 509 106 54 194 198 64 70 205 168 176 58 11 13 11 8 8 6 0.14 0.6 0.92 0.83 0.71 1.05 
387 535 606 563 43 103 183 71 184 135 131 198 202 82 19 12 8 11 8 4 0.16 0.92 1.03 0.49 0.2 0.83 
54 382 609 479 130 64 128 182 63 175 69 159 203 168 18 12 9 8 7 5 0.71 0.91 0.44 0.5 0.25 1.13 
240 512 286 233 53 41 88 63 96 143 138 97 74 106 10 16 11 10 8 6 0.05 0.42 1.05 0.14 0.54 0.85 
445 336 393 305 88 123 37 36 89 50 61 62 67 131 12 13 9 9 7 4 0.69 0.62 0.34 0.4 0.67 1.07 
627 216 406 306 100 170 55 73 203 112 190 45 162 164 14 17 10 10 7 5 0.05 0.4 0.71 0.92 0.87 1.34 
114 900 412 292 120 206 91 75 142 78 43 62 64 187 19 14 10 8 8 5 0.52 0.82 0.22 0.53 0.9 0.99 
405 706 394 256 138 162 51 115 42 145 128 103 177 197 17 16 12 10 7 5 0.94 0.54 1.16 0.98 0.45 1.04 
668 12 513 381 132 71 157 171 77 154 170 49 148 37 13 10 8 9 7 5 0.77 0.73 1.14 0.7 0.8 1.06 
223 301 558 372 186 155 121 65 108 129 169 50 167 162 17 14 11 11 7 6 0.01 0.28 0.9 0.85 0.34 0.56 
513 995 416 233 183 65 152 187 103 167 208 52 168 155 10 12 12 10 8 6 0.34 1.07 0.58 1.24 0.83 0.76 
830 138 540 460 80 68 60 78 70 113 153 180 79 173 10 12 13 11 9 5 0.97 0.68 0.57 0.89 1.23 0.76 
835 709 627 477 150 158 49 113 119 199 123 82 209 154 13 14 12 10 8 6 0.6 1.24 0.48 0.52 0.68 0.72 
672 317 606 539 67 161 202 191 104 190 33 154 82 88 17 10 9 9 6 5 0.23 0.3 0.3 0.68 1.14 0.55 
603 895 402 246 156 103 189 35 73 201 124 42 184 104 11 14 9 8 6 6 0.16 1.19 0.02 0.84 0.67 0.61 
687 302 603 569 34 117 56 108 201 191 163 49 87 87 14 9 9 10 7 5 0.37 0.15 1.01 1.1 0.32 0.26 
268 155 406 358 48 67 138 105 107 125 119 95 195 203 16 16 13 9 8 5 0.23 0.81 1.15 1.03 0.13 0.92 
