40 2 3 3  2181
807 991 10472 10472 10472 10472 0.44 1.18 0.4 
727 279 558 372 186 51 175 10 9 5 0.81 0.89 1.18 
524 248 543 374 169 181 147 12 8 5 0.18 0.93 1.23 
140 339 416 208 208 94 94 16 11 5 0.52 0.48 0.62 
480 98 399 288 111 133 99 15 9 5 0.02 0.61 0.68 
782 152 507 458 49 158 169 14 12 4 0.69 0.91 0.98 
785 343 516 350 166 91 172 15 9 5 0.8 0.84 1.16 
327 973 570 456 114 190 148 10 12 4 0.05 1.06 1.05 
755 143 318 212 106 98 53 13 8 4 0.69 0.38 0.96 
306 454 260 197 63 130 48 16 9 5 0.84 1.06 1.31 
586 432 549 395 154 183 140 18 8 5 0.68 0.74 0.72 
642 888 399 266 133 82 89 12 10 5 0.67 0.26 1.1 
682 449 396 218 178 75 198 14 11 5 0.52 0.42 0.68 
988 838 412 206 206 146 172 11 7 4 0.82 0.92 0.1 
78 742 350 288 62 175 166 18 12 5 0.15 0.99 0.43 
318 758 618 516 102 206 97 17 9 5 0.8 1.09 0.98 
412 673 411 377 34 137 80 14 8 6 0.83 1.24 0.56 
134 720 296 158 138 94 148 15 12 6 0.28 0.97 0.62 
144 189 310 206 104 155 62 16 9 4 0.47 0.89 0.72 
236 530 386 193 193 92 98 17 8 6 0.46 0.22 0.4 
252 818 528 405 123 176 58 14 13 5 0.05 0.44 1.02 
828 529 498 466 32 166 120 12 12 5 0.8 0.47 0.36 
783 840 262 146 116 53 131 11 10 5 0.54 0.58 0.74 
186 393 438 383 55 88 146 11 10 4 0.26 0.26 1.43 
152 92 398 199 199 92 168 18 11 5 0.38 0.55 0.59 
491 848 534 356 178 133 132 12 7 4 0.87 1.07 0.42 
793 58 609 406 203 192 122 18 10 6 0.4 0.84 1.05 
934 337 278 201 77 58 139 13 12 6 0.36 0.46 0.04 
316 168 382 292 90 146 191 18 8 6 0.53 0.98 0.86 
218 837 398 329 69 96 199 17 9 5 0.08 1.23 0.98 
96 388 352 258 94 176 154 11 8 5 0.56 0.16 0.48 
878 101 342 274 68 114 62 13 11 6 0.21 0.59 0.8 
4 63 192 162 30 96 75 15 11 5 0.76 0.94 0.22 
24 671 528 484 44 108 176 13 9 4 0.2 0.69 0.86 
397 435 392 209 183 130 196 13 9 6 0.65 0.55 0.96 
692 353 356 226 130 178 138 18 12 4 0.57 0.43 0.45 
253 425 606 404 202 124 105 11 12 5 0.36 0.28 1.05 
877 294 621 417 204 207 106 16 10 4 0.56 0.99 0.58 
331 868 226 181 45 47 113 16 12 4 0.72 0.33 0.57 
356 181 416 208 208 48 186 10 12 6 0.11 0.78 0.85 
770 515 320 160 160 152 151 14 8 6 0.18 0.1 1.09 
