50 5 3 10  2514
519 383 12069 12069 12069 12069 12069 12069 12069 12069 12069 12069 12069 0.82 0.69 0.83 0.99 0.82 0.21 
888 943 573 531 42 55 76 182 110 115 146 179 118 191 11 16 14 10 8 6 0.42 0.26 1.11 0.9 1 1.28 
276 289 606 560 46 135 55 79 148 124 202 135 118 95 15 11 13 7 9 5 0.55 0.26 0.99 0.79 1 0.65 
138 722 364 224 140 166 178 77 169 66 46 175 182 161 13 16 9 11 8 6 0.92 0.29 0.94 0.69 0.6 1 
741 489 567 483 84 88 136 87 68 66 189 103 98 73 15 13 13 9 7 4 0.66 1.04 1.32 0.99 0.6 0.73 
824 283 615 566 49 78 93 144 51 147 145 205 165 131 15 17 13 9 7 4 0.49 0.61 0.89 0.48 1.04 0.82 
464 98 414 321 93 56 48 66 207 204 181 174 194 96 18 14 14 9 6 4 0.58 0.24 0.79 1.26 0.7 1.34 
270 821 573 543 30 76 108 96 191 92 186 167 42 44 15 17 14 11 7 5 0.01 0.36 0.71 0.79 0.2 0.95 
731 816 404 264 140 102 96 154 186 106 187 65 48 202 10 11 13 7 9 5 0.92 0.61 0.87 0.69 1.18 0.84 
975 236 358 308 50 62 176 95 179 79 71 127 152 73 19 12 14 9 7 6 0.69 0.4 0.75 0.87 0.98 0.74 
700 740 615 488 127 48 53 170 34 168 39 205 50 168 11 10 12 10 7 5 0.65 0.11 0.21 0.73 0.62 0.72 
258 124 627 556 71 93 64 209 98 76 110 96 41 193 19 16 9 9 7 4 0.79 0.26 0.76 1.01 0.8 0.19 
807 79 382 251 131 136 81 115 105 191 171 58 90 80 18 15 14 9 7 6 0.47 0.72 0.82 1.04 0.84 0.78 
297 135 408 345 63 151 171 113 163 71 44 204 138 115 18 15 11 7 6 4 0.03 0.43 0.05 1.03 0.88 0.44 
735 448 615 410 205 64 33 110 104 63 205 34 58 75 17 14 12 8 8 4 0.6 0.8 1.38 0.63 1.16 1.27 
714 331 627 493 134 42 167 51 50 142 60 209 115 169 16 12 14 9 7 5 0.36 0.88 0.6 0.95 0.51 0.86 
979 633 573 421 152 152 42 111 191 136 123 86 164 49 19 16 13 11 7 6 0 1.07 0.95 0.67 0.91 0.5 
671 651 398 328 70 199 122 141 50 81 127 185 33 176 14 10 8 11 7 4 0.21 0.75 1.02 0.66 1.12 0.91 
381 470 525 412 113 69 124 131 61 175 154 132 49 58 13 17 14 9 8 4 0.54 0.78 0.27 0.77 0.29 1.1 
369 332 410 247 163 103 77 63 89 138 146 97 205 39 12 16 12 7 8 4 0.36 0.76 0.9 1.03 1.23 0.86 
249 611 594 498 96 48 172 157 198 93 69 140 190 53 18 15 8 12 8 4 0.39 1.06 0.68 1.15 0.69 0.43 
285 85 376 275 101 183 188 124 40 57 48 46 37 186 15 15 13 7 8 5 0.69 0.14 0.97 0.59 0.3 0.36 
