40 2 3 3  2140
844 369 10272 10272 10272 10272 0.81 0.99 0.25 
157 840 346 173 173 52 107 10 9 6 0.75 0.21 1.11 
413 128 200 115 85 100 35 14 9 4 0.19 0.58 0.36 
622 209 240 150 90 120 35 11 11 6 0.37 0.52 0.88 
810 769 308 154 154 107 82 14 10 5 0.41 0.49 1.16 
11 933 621 542 79 207 167 14 12 5 0.29 0.08 0.4 
206 842 435 290 145 123 91 13 9 4 0.81 0.22 0.66 
735 509 388 194 194 97 54 11 10 4 0.05 0.13 0.79 
354 921 336 224 112 50 58 16 10 5 0.28 0.24 0.38 
494 923 606 545 61 180 202 10 9 6 0.01 1.01 0.29 
765 673 486 324 162 156 91 10 10 4 0.59 0.29 0.95 
475 959 411 308 103 137 127 13 10 6 0.78 0.42 0.72 
65 430 594 513 81 198 126 15 8 5 0.1 0.19 0.91 
384 396 591 452 139 103 197 19 12 5 0.49 0.17 0.68 
914 64 396 269 127 198 182 11 11 6 0.76 1.02 1.3 
865 270 459 356 103 153 153 11 9 6 0.24 0.98 0.68 
943 130 606 576 30 71 202 10 12 6 0.21 0.32 1.33 
689 777 166 111 55 76 83 18 12 5 0.62 0.32 0.44 
275 645 519 346 173 49 44 18 10 5 0.06 0.85 0.49 
599 82 615 487 128 173 205 13 10 4 0 0.49 1.2 
830 331 416 218 198 40 208 19 8 5 0.66 1.12 0.45 
796 188 388 227 161 103 194 14 11 4 0.53 0.28 1.02 
535 535 531 445 86 177 85 16 8 6 0.76 0.94 1 
404 96 348 174 174 160 130 10 10 5 0.42 0.76 0.49 
546 951 392 238 154 49 196 18 8 5 0.98 0.91 0.67 
282 307 297 198 99 48 98 11 10 4 0.55 0.88 1.05 
35 966 382 198 184 59 191 18 9 6 0.28 0.69 0.97 
684 766 540 431 109 155 180 18 11 5 0.29 0.79 1.06 
498 131 597 410 187 170 199 11 12 4 0.42 1.05 0.93 
172 401 585 390 195 127 146 12 9 6 0.3 1.02 0.69 
282 912 314 250 64 157 148 18 12 6 0.12 1.07 0.51 
701 783 360 234 126 130 180 16 8 4 0.43 0.6 0.04 
186 484 576 400 176 192 151 11 13 5 0.65 0.25 0.41 
856 148 492 328 164 150 112 11 10 6 0.8 0.58 0.66 
169 94 340 237 103 170 151 15 9 5 0.58 0.26 0.15 
875 359 537 503 34 179 147 10 9 6 0.43 0.35 0.96 
338 615 567 378 189 93 95 11 8 6 0.91 0.71 1.01 
161 311 300 150 150 42 57 17 7 6 0.46 1 1.25 
472 766 346 173 173 36 77 19 12 6 0.16 0.65 0.29 
555 89 570 518 52 190 96 10 10 6 0.06 0.65 1.19 
408 446 570 380 190 51 139 16 9 6 0.07 1.02 1.12 
