50 3 3 6  2573
246 385 12351 12351 12351 12351 12351 12351 12351 0.1 0.54 0.2 0.72 
717 322 406 244 162 184 157 203 71 35 19 12 8 4 0.85 0.34 0.21 1.03 
799 459 306 175 131 33 153 74 94 50 14 9 9 4 0.92 0.42 0.52 0.61 
44 152 618 454 164 157 155 206 111 198 14 12 8 4 0.09 1.1 1.27 0.56 
539 370 326 271 55 63 37 138 162 163 18 13 9 5 0.2 0.3 0.95 1.17 
728 48 322 201 121 33 85 161 92 119 11 12 7 6 0.12 0.21 0.37 0.2 
164 154 618 414 204 206 86 54 179 177 13 12 9 5 0.86 0.88 1.14 0.36 
595 894 558 372 186 114 110 35 109 136 11 11 9 6 0.56 0.41 0.83 0.16 
81 476 378 263 115 94 121 71 34 126 14 12 9 4 0.6 0.76 0.72 1.46 
660 981 582 470 112 157 159 68 194 47 19 10 9 4 0.77 0.3 0.36 1.41 
541 365 618 437 181 157 174 78 171 206 15 11 8 6 0.97 1.02 0.33 0.48 
946 878 498 356 142 107 103 166 149 83 16 11 10 5 0.6 0.58 0.56 1.37 
96 900 603 501 102 201 135 197 169 85 14 12 9 5 0.96 0.9 0.89 0.45 
182 899 202 166 36 52 101 44 100 52 14 13 7 4 0.53 0.55 0.55 0.7 
911 209 525 413 112 90 132 110 166 175 11 11 8 4 0.41 0.32 0.94 0.88 
929 285 573 390 183 80 191 50 67 101 12 14 8 4 0.58 1.1 0.93 0.96 
921 488 394 350 44 96 109 145 169 197 19 12 10 4 0.58 0.45 1.07 0.83 
389 216 398 285 113 39 199 164 193 46 15 14 7 5 0.6 0.93 0.78 0.76 
776 365 558 421 137 60 121 150 185 186 13 12 9 4 0.2 0.53 0.35 0.77 
658 654 498 350 148 125 82 148 166 132 12 14 8 6 0.53 0.38 0.58 0.62 
643 3 296 153 143 140 40 50 85 148 15 10 9 6 0.71 1.05 0.58 0.74 
975 350 588 392 196 117 32 186 115 70 11 14 10 6 0.63 0.57 0.45 0.93 
795 565 316 284 32 113 144 83 158 132 15 14 7 6 0.4 0.82 0.28 0.85 
465 74 402 364 38 201 129 112 152 138 17 11 7 6 0.53 1.07 0.95 1.04 
859 383 498 332 166 51 104 56 38 82 11 14 8 5 0.33 0.91 0.64 0.81 
934 744 374 204 170 74 53 106 82 187 16 10 11 6 0.82 0.73 1.11 0.64 
430 623 591 549 42 175 127 70 64 197 12 14 9 6 0.22 0.44 0.66 1.05 
700 232 392 334 58 156 196 95 64 165 12 12 9 5 0.34 0.42 0.86 1.2 
656 722 618 431 187 128 104 94 100 206 10 9 8 4 0.91 0.85 0.18 0.92 
60 747 510 410 100 139 137 170 140 142 15 15 9 6 0.1 0.59 0.36 1.1 
612 387 603 402 201 40 132 156 193 169 19 12 9 4 0.54 0.8 0.2 0.43 
502 706 394 197 197 104 50 195 81 41 15 10 10 5 0.97 0.44 0.67 0.68 
555 119 522 348 174 138 70 44 38 37 10 9 7 5 0.86 0.93 0.86 0.59 
210 66 591 394 197 75 161 73 159 136 15 14 8 6 0.38 1.15 1.18 1.12 
519 670 354 190 164 53 133 41 52 177 16 10 10 4 0.2 0.34 0.55 0.71 
633 410 412 267 145 206 53 179 39 76 17 10 10 6 0.47 0.72 1.4 0.48 
437 999 388 318 70 65 109 61 98 194 18 9 9 5 0.06 0.98 1.26 0.92 
243 589 388 250 138 194 178 140 186 148 13 10 8 6 0.03 0.55 0.42 0.36 
699 85 342 171 171 110 86 138 93 107 15 11 8 6 0.47 1.15 1.18 1.08 
633 226 404 227 177 151 202 82 103 139 13 13 10 6 0.68 0.64 0.55 0.35 
315 68 396 278 118 121 198 115 151 165 19 12 10 6 0.8 0.63 0.84 1.2 
402 8 573 542 31 154 191 113 101 158 14 10 9 4 0.96 0.1 0.72 1.26 
341 842 597 485 112 144 42 96 95 199 13 14 9 5 0.73 0.99 0.52 1.15 
592 445 552 411 141 184 132 169 107 130 14 11 8 4 0.89 0.48 0.63 0.45 
901 228 615 460 155 200 40 157 205 84 19 9 9 5 0.18 0.32 0.17 0.74 
47 259 516 344 172 65 72 139 155 139 16 10 8 4 0.22 0.25 0.54 0.24 
181 308 552 459 93 112 63 52 64 184 17 9 9 4 0.78 0.61 0.78 0.72 
1 758 358 202 156 96 179 45 169 75 14 11 10 6 0.27 0.84 0.26 0.69 
191 312 358 263 95 179 87 85 55 72 19 11 8 5 0.43 1.31 0.65 0.69 
178 87 621 435 186 207 109 56 67 120 12 13 9 6 0.16 1.05 0.6 0.69 
553 163 522 353 169 130 65 57 174 42 16 12 10 6 0.71 0.2 1.17 1.3 
