20 3 2 6  1617
819 315 5177 5177 5177 5177 5177 5177 5177 0.87 0.92 1.17 0.04 
443 579 579 520 59 193 46 102 191 152 18 10 11 4 0.28 0.55 0.7 0.58 
820 480 618 412 206 96 157 122 187 134 14 11 10 5 0.94 0.61 0.32 0.89 
801 676 585 390 195 125 152 161 65 79 10 9 9 4 0.71 0.83 1.1 1.33 
141 342 567 404 163 36 189 160 44 118 13 10 9 5 0.37 0.44 0.42 0.84 
158 725 392 317 75 65 170 31 102 196 15 10 9 5 0.52 0.52 0.83 0.81 
860 650 621 455 166 180 37 184 143 207 16 12 7 6 0.32 0.63 0.25 1.21 
939 763 412 281 131 153 30 182 59 206 13 10 10 6 0.04 0.5 0.5 1.19 
919 931 543 414 129 141 137 97 74 181 17 9 9 5 0.28 0.62 1.19 0.94 
695 10 376 206 170 148 36 188 82 153 12 10 9 6 0.79 0.39 1.08 1.22 
3 35 324 162 162 129 47 110 123 147 18 12 8 5 0.07 0.68 0.33 0.75 
408 329 612 542 70 111 204 95 147 170 19 12 7 5 0.13 0.27 1.22 0.17 
776 847 366 324 42 119 76 85 165 183 10 11 10 6 0.26 0.62 1.02 0.68 
908 853 418 342 76 48 55 104 209 164 16 13 10 4 0.03 0.4 0.98 1.14 
861 602 558 423 135 61 186 71 33 147 18 10 9 5 0.6 0.46 0.4 1.01 
290 950 408 252 156 81 110 85 197 204 19 10 9 5 0.33 1.1 0.85 0.87 
977 535 609 508 101 135 158 31 203 73 19 9 9 4 0.64 0.85 0.5 0.97 
883 764 328 278 50 164 121 41 48 66 10 11 9 6 0.97 0.57 0.5 0.99 
255 339 576 437 139 179 145 192 170 98 16 9 9 5 0.25 0.67 0.96 0.64 
520 563 400 203 197 48 98 59 200 137 13 10 9 5 0.6 0.36 0.35 0.98 
887 254 558 470 88 70 98 186 139 63 11 11 10 4 0.57 1.1 0.38 0.59 
