30 5 2 10  2218
282 748 7100 7100 7100 7100 7100 7100 7100 7100 7100 7100 7100 0.39 1.15 0.27 0.84 0.27 1.38 
74 123 516 419 97 150 131 172 139 145 160 139 124 76 14 14 13 11 7 4 0.1 0.15 0.72 1.45 0.44 0.47 
591 506 546 462 84 108 72 182 43 146 97 52 56 72 11 13 10 8 7 6 0.42 0.34 0.29 1.15 0.39 0.59 
554 736 573 476 97 141 134 191 125 38 157 157 180 30 11 11 12 10 6 6 0.4 0.26 0.13 0.49 0.64 0.26 
584 703 390 332 58 79 61 110 42 195 86 70 167 87 19 13 12 9 8 5 0.76 0.33 0.36 0.94 1.14 0.55 
126 881 316 268 48 40 78 158 66 74 153 126 110 134 17 12 9 11 7 6 0.42 0.57 0.31 0.1 0.7 0.39 
20 675 375 263 112 109 47 88 41 125 81 46 108 88 15 9 8 12 8 4 0.24 1.11 0.67 1.04 1.05 0.4 
502 117 406 261 145 70 70 203 123 110 179 60 47 86 15 15 12 11 8 5 0.18 1.14 1.1 0.57 1.29 0.62 
472 944 406 290 116 144 30 44 80 44 142 157 203 109 11 13 12 9 7 4 0.78 0.95 1.09 1.02 1.53 0.67 
121 470 400 311 89 75 200 169 179 124 185 121 134 76 13 13 14 10 8 5 0.27 0.24 0.69 0.58 0.71 1.06 
196 384 350 207 143 111 93 61 33 175 31 91 162 56 10 13 13 9 7 4 0.16 0.79 0.7 0.76 0.36 0.69 
940 98 570 513 57 126 139 83 158 115 180 42 92 190 12 12 11 8 7 4 0.15 0.24 0.6 0.41 0.88 0.87 
964 11 324 222 102 154 162 134 33 82 124 154 97 79 19 11 12 8 7 4 0.19 0.61 0.16 0.9 0.78 0.34 
823 932 314 241 73 102 104 122 92 128 146 76 147 157 12 13 11 10 7 5 0.67 0.25 1.2 0.54 0.75 0.89 
402 950 396 296 100 111 35 99 195 118 123 81 198 145 15 11 14 8 7 6 0.87 0.31 0.96 0.23 0.52 0.95 
947 635 410 321 89 91 191 76 86 165 87 205 144 54 13 10 13 7 6 5 0.28 0.85 1.32 0.26 0.99 0.6 
313 971 394 197 197 79 79 41 141 127 68 164 135 114 11 12 14 10 9 5 0.51 0.8 0.99 1.05 0.91 1.02 
705 647 474 335 139 96 106 43 136 131 86 158 114 47 11 10 13 9 9 4 0.12 0.49 0.32 0.7 1.19 0.78 
482 659 624 556 68 124 112 138 185 157 37 190 89 208 18 14 10 10 8 5 0.43 0.27 0.39 1.02 0.99 1.11 
169 905 402 268 134 67 37 132 130 32 84 58 115 82 11 14 11 8 7 5 0.62 0.59 0.46 0.72 0.47 0.62 
116 229 612 522 90 107 197 194 204 47 39 158 189 142 16 16 11 8 7 5 0.74 0.92 0.51 0.23 0.81 1.19 
575 987 627 592 35 45 143 148 126 171 209 100 165 166 10 15 13 12 7 4 0.89 0.06 0.5 1.01 0.69 0.52 
616 269 388 244 144 126 74 152 66 81 59 194 70 41 18 17 14 9 7 5 0.54 0.64 1.29 0.68 0.41 1.01 
934 986 594 413 181 82 198 64 54 174 153 164 108 83 10 11 10 10 7 5 0.12 0.48 1.28 0.94 0.73 0.74 
479 929 402 356 46 93 47 100 193 141 78 201 45 40 19 13 9 11 9 5 0.01 0.73 1.17 0.72 1.09 1.01 
323 293 414 215 199 194 74 81 95 154 51 162 207 180 13 12 9 9 7 4 0.82 0.38 0.84 0.89 0.6 0.78 
880 698 600 521 79 196 99 102 110 82 87 188 196 200 13 16 12 8 6 6 0.19 0.5 0.33 0.21 0.09 0.56 
217 252 615 562 53 205 171 43 81 151 82 72 142 77 13 9 13 8 9 6 0.61 0.46 0.34 0.75 0.11 0.77 
768 339 408 331 77 96 67 124 175 204 48 54 177 31 17 15 13 8 9 5 0.15 0.32 0.97 0.69 1.21 1.51 
764 407 418 314 104 50 32 158 205 101 209 201 188 168 11 12 9 7 6 6 0.78 1.1 1.12 0.93 1.37 0.58 
726 25 582 543 39 194 91 177 177 128 36 167 78 47 17 12 11 11 6 6 0.45 0.88 0.89 0.93 0.39 0.74 
