40 5 3 10  2068
994 896 9930 9930 9930 9930 9930 9930 9930 9930 9930 9930 9930 0.55 1.16 0.86 0.75 0.94 1 
577 832 594 396 198 41 69 193 193 195 62 145 91 46 15 12 8 9 9 6 0.86 1.12 0.77 0.79 0.22 0.82 
124 765 561 397 164 111 187 52 70 124 184 132 70 151 11 12 10 8 7 4 0.21 0.82 0.71 0.51 0.89 0.36 
745 219 382 233 149 60 191 90 147 135 147 171 129 139 15 9 9 7 7 5 0.72 0.43 0.42 0.4 0.04 1.21 
470 796 570 403 167 175 53 96 67 190 187 82 162 154 12 9 9 10 7 4 0.57 0.1 1.2 1.04 0.54 0.3 
477 468 400 243 157 104 110 101 117 200 89 181 37 151 16 14 9 9 6 6 0.64 1.11 1.02 0.91 0.55 1.08 
434 394 615 410 205 119 163 147 87 101 147 160 77 125 13 16 11 12 8 4 0.11 0.3 1.24 1.16 0.46 0.86 
100 507 609 501 108 151 111 203 194 105 117 154 188 153 10 14 8 9 6 4 0.98 0.56 0.4 1.12 0.22 0.47 
40 485 591 535 56 177 126 179 124 138 67 150 197 59 12 14 14 9 7 4 0.48 0.36 1.26 0.76 0.61 0.46 
544 537 504 365 139 126 114 168 35 86 65 135 154 150 11 10 8 9 7 6 0.98 0.31 0.36 0.54 0.41 1.21 
73 387 372 198 174 48 130 114 135 186 52 59 125 43 16 10 14 10 6 5 0.41 0.78 0.29 0.5 0.56 0.52 
159 274 603 434 169 96 195 54 113 80 201 150 133 78 18 14 11 8 8 6 0.07 0.59 0.76 0.65 0.62 0.92 
589 111 348 308 40 122 72 140 70 132 174 69 111 164 14 10 13 10 9 5 0.52 0.9 0.42 0.92 0.79 0.31 
362 293 414 238 176 51 173 130 130 42 174 207 186 40 18 15 14 7 7 4 0.12 0.63 0.98 1.06 1.42 0.81 
447 720 400 200 200 87 197 83 99 119 136 70 183 195 18 13 13 8 9 6 0.58 0.96 0.71 0.35 0.51 0.19 
782 369 588 429 159 107 134 196 89 33 97 78 172 147 14 13 12 9 7 6 0.74 0.46 1.13 1.36 0.55 0.3 
221 548 624 419 205 89 70 194 194 132 144 186 146 208 12 14 13 11 8 4 0.72 0.92 1.32 0.99 1.03 0.48 
361 70 555 376 179 113 157 49 185 178 157 72 30 60 15 9 14 7 7 6 0.68 0.53 0.9 0.52 0.65 1.44 
519 337 374 196 178 112 147 80 41 101 170 187 49 56 14 14 8 7 7 5 0.48 1.09 1.29 0.83 0.78 1.29 
438 874 404 252 152 107 69 50 184 188 88 202 48 54 14 10 10 9 8 5 0.71 1.22 0.75 0.71 0.99 0.43 
554 607 537 402 135 178 89 159 134 79 125 179 170 69 16 16 14 8 7 4 0.23 1.17 0.87 0.44 1.07 0.53 
382 950 410 331 79 88 55 118 119 189 78 205 105 184 17 14 12 12 6 5 0.61 0.4 0.72 0.7 1.16 0.7 
974 534 372 212 160 53 85 186 126 67 116 69 140 185 17 11 9 10 6 6 0.66 1.06 1.02 1.19 0.25 1.33 
201 839 564 531 33 36 116 188 102 30 35 124 96 52 15 14 12 8 8 6 0.05 0.68 0.78 0.33 0.58 0.63 
58 766 576 384 192 126 60 34 47 54 74 40 99 169 13 10 10 8 7 4 0.27 1.21 0.7 0.68 0.74 0.91 
606 406 615 583 32 194 70 43 87 168 130 205 168 195 16 11 11 10 8 6 0.21 0.91 0.41 0.36 1.26 0.96 
599 835 504 336 168 83 66 154 156 132 92 102 54 140 13 11 9 10 7 4 0.74 0.94 0.61 0.57 1.08 0.53 
588 611 404 301 103 202 79 33 36 111 181 113 137 86 15 15 11 10 7 5 0.56 0.75 0.61 0.81 0.99 0.4 
534 904 410 277 133 103 205 189 196 193 132 182 182 147 15 12 12 9 7 6 0.98 0.43 0.7 1.3 0.89 1.16 
142 398 579 386 193 62 56 131 66 110 55 67 109 83 11 12 11 10 8 4 0.21 0.2 0.86 0.63 0.65 0.38 
495 523 416 272 144 153 131 69 118 73 139 208 154 162 11 12 12 8 6 6 0.72 0.8 1.07 1.18 0.89 0.94 
172 94 356 312 44 178 101 176 86 76 172 57 41 113 14 13 11 11 7 4 0.12 0.89 0.66 0.27 0.87 0.94 
756 518 594 427 167 117 198 123 30 111 117 78 115 191 14 16 9 9 8 6 0.66 0.56 0.94 0.55 0.21 0.58 
883 539 416 386 30 63 208 64 144 124 62 101 82 36 10 11 14 9 6 6 0.4 1.16 0.76 0.69 0.39 1.08 
343 870 390 258 132 160 195 190 72 159 130 167 99 172 12 10 10 10 8 5 0.09 0.57 1.08 1.03 0.44 0.61 
984 482 591 486 105 195 197 67 161 92 58 132 161 122 14 14 9 8 6 6 0.09 0.51 0.8 0.96 0.75 0.55 
143 178 380 249 131 129 116 95 92 81 117 39 190 73 15 13 11 12 7 5 0.53 0.35 0.25 0.82 0.76 1.17 
603 196 627 462 165 81 154 209 107 69 59 50 75 75 14 14 13 7 6 4 0.22 0.98 0.53 0.62 0.82 1.06 
460 236 390 269 121 110 174 166 63 117 195 189 171 91 11 11 11 10 7 4 0.9 0.8 0.91 0.67 1.1 0.42 
441 911 480 411 69 83 81 131 65 62 119 62 72 160 14 17 11 10 7 6 0.3 0.58 0.87 0.4 0.48 0.29 
575 207 408 363 45 73 204 176 180 38 99 61 168 44 18 11 11 11 8 5 0.02 0.18 0.44 0.6 0.74 0.87 
