50 3 3 6  2587
509 638 12419 12419 12419 12419 12419 12419 12419 0.74 0.91 0.48 0.91 
801 478 585 499 86 123 151 56 75 195 16 15 10 4 0.09 0.31 0.4 0.95 
965 973 540 360 180 165 65 169 110 110 18 13 8 5 0.51 0.96 0.36 0.86 
374 82 588 437 151 196 176 181 37 105 12 10 9 4 0.34 0.68 0.72 0.79 
5 294 618 578 40 84 145 93 156 206 11 10 7 4 0.52 0.51 1.29 0.25 
680 652 546 501 45 182 107 139 124 95 19 15 9 5 0.39 0.47 0.8 0.89 
273 624 410 368 42 46 189 78 51 205 11 10 8 6 0.19 1.24 0.96 0.85 
226 204 561 374 187 149 128 87 100 154 11 10 9 4 0.79 0.79 0.83 0.58 
484 177 408 204 204 48 83 179 95 97 12 12 11 6 0.54 0.99 0.33 0.79 
727 633 404 361 43 71 202 162 119 170 12 9 7 5 0.64 0.19 0.35 0.55 
176 693 418 334 84 45 192 209 73 111 15 11 10 6 0.66 0.96 0.45 0.96 
749 362 344 247 97 105 72 62 172 118 15 14 7 6 0.04 0.01 0.99 0.47 
497 338 384 321 63 99 84 101 192 173 18 13 9 5 0.31 0.57 1.08 0.73 
190 83 390 289 101 195 56 195 119 167 18 11 8 4 0.72 0.96 1.38 0.55 
699 715 362 228 134 36 152 181 72 119 14 10 8 5 0.6 0.27 1.13 0.63 
512 406 501 424 77 87 167 133 36 42 15 12 11 6 0.66 0.55 0.65 0.73 
554 871 416 266 150 65 208 161 187 192 13 9 9 4 0 0.62 0.88 0.72 
243 688 416 343 73 205 208 66 198 108 13 11 10 5 0.72 0.68 0.35 0.54 
485 920 384 260 124 160 191 128 68 192 10 8 7 6 0.13 1.15 0.69 1.03 
686 721 364 327 37 144 182 96 86 49 15 15 8 6 0.76 0.07 0.54 1.02 
132 592 402 277 125 201 85 157 95 78 14 15 9 4 0.28 1.19 0.89 0.33 
190 944 358 205 153 179 63 89 177 179 15 11 8 4 0.36 0.91 1.15 0.57 
23 19 483 322 161 71 48 62 112 156 19 11 11 6 0.02 0.56 0.47 1.29 
52 9 412 331 81 206 190 129 180 41 16 12 8 6 0.26 1.16 0.95 0.48 
594 713 352 196 156 50 175 165 176 43 14 10 8 4 0.24 0.4 1.12 0.66 
205 982 585 444 141 66 145 187 174 195 15 14 8 5 0.03 0.51 0.44 0.9 
664 873 416 314 102 108 204 69 58 208 11 13 7 6 0.21 0.27 0.87 0.86 
565 670 352 285 67 39 147 56 176 34 18 15 7 5 0.85 0.49 1.11 0.71 
212 676 606 440 166 202 188 101 61 149 12 12 9 5 0.59 0.75 0.79 0.94 
401 216 600 439 161 104 200 107 47 136 15 10 9 6 0.52 1.04 0.57 0.9 
484 155 588 481 107 196 152 157 60 102 11 15 9 4 0.53 0.91 0.74 0.49 
276 583 567 405 162 189 94 152 60 39 18 14 9 5 0.27 0.44 0.49 0.5 
897 730 522 348 174 102 140 110 36 96 11 10 10 4 0.27 0.42 0.32 1.13 
820 569 394 273 121 33 197 188 158 37 15 11 10 6 0.46 0.11 0.73 0.36 
721 2 260 140 120 130 109 87 56 73 19 13 7 4 0.29 0.88 0.19 0.24 
305 948 384 332 52 192 71 64 163 119 14 14 10 5 0.32 0.78 0.92 0.87 
216 161 579 451 128 72 161 193 151 137 10 10 10 5 0.81 1.26 1.05 0.67 
934 333 378 225 153 97 107 189 181 160 11 10 7 6 0.07 0.8 0.88 0.71 
350 876 398 359 39 32 199 74 73 168 18 13 7 5 0.14 0.55 0.62 0.74 
848 276 561 453 108 187 151 122 96 84 14 14 9 4 0.71 0.78 0.25 1.21 
986 562 358 222 136 57 33 163 179 51 19 13 7 5 0.44 0.11 0.39 0.37 
774 13 579 481 98 128 101 193 97 179 14 13 9 4 0.55 1.08 0.67 0.53 
437 833 356 255 101 110 178 50 36 92 13 14 7 4 0.36 0.39 0.98 0.34 
828 12 594 527 67 172 69 57 198 94 16 11 8 4 0.47 1.02 1.02 0.13 
377 171 410 213 197 177 99 179 205 30 15 12 8 5 0.26 0.32 0.69 0.35 
169 437 370 273 97 124 185 101 140 158 10 10 7 6 0.76 0.44 0.91 1.29 
168 607 414 207 207 121 91 193 192 142 15 12 7 5 0.71 0.28 0.78 0.49 
919 954 570 531 39 32 149 47 126 190 16 9 9 6 0.41 0.53 0.25 0.99 
804 910 348 293 55 127 43 174 60 120 12 14 9 4 0.52 0.48 1.17 0.32 
67 785 417 314 103 139 122 66 80 30 16 11 7 6 0.09 0.55 0.23 0.08 
996 695 519 355 164 173 140 152 157 81 15 11 8 6 0.86 0.32 0.74 1.2 
