40 5 3 10  2032
215 538 9756 9756 9756 9756 9756 9756 9756 9756 9756 9756 9756 0.94 1.05 0.42 1.27 1.01 0.44 
611 199 356 181 175 88 90 30 158 117 100 178 152 111 13 15 12 8 9 4 0.57 0.46 1.36 0.97 0.9 0.27 
44 451 406 336 70 180 44 203 182 87 103 48 96 66 15 11 12 11 6 4 0.7 1.08 0.7 0.08 0.89 1.12 
54 24 564 465 99 145 40 188 143 76 159 139 66 166 13 12 13 8 8 5 0.57 0.84 0.68 0.64 0.51 0.7 
619 722 348 262 86 39 130 95 123 76 99 98 73 174 19 16 12 11 7 4 0.75 0.68 0.09 0.51 0.71 0.97 
436 825 618 538 80 75 98 44 195 57 206 128 32 187 15 12 12 8 7 5 0.84 0.86 0.85 0.47 1.34 0.85 
640 941 410 296 114 182 205 92 169 173 49 185 117 126 14 12 14 9 6 4 0.27 1.11 0.12 1.31 1.3 0.71 
495 421 346 173 173 46 170 89 124 82 82 134 49 118 17 15 10 10 7 5 0.85 1.26 0.06 0.72 1.43 0.27 
655 83 552 368 184 177 174 144 57 141 85 141 127 163 12 13 8 12 7 4 0.77 0.78 0.42 0.41 0.67 0.45 
157 953 588 460 128 92 149 133 103 144 196 83 93 60 13 10 9 9 7 5 0.58 0.31 0.5 0.28 0.68 1.04 
504 543 531 489 42 31 124 73 86 74 66 177 132 31 16 15 10 9 6 5 0.04 0.27 0.67 0.56 1.03 0.07 
58 503 344 301 43 144 92 44 137 36 119 31 172 37 14 10 14 11 6 4 0.48 0.87 0.43 0.9 1.17 1.19 
464 533 555 377 178 143 161 185 73 71 80 150 151 127 17 9 11 11 8 5 0.85 1.22 0.73 1.15 0.9 0.38 
684 73 618 484 134 41 45 51 30 49 144 91 206 151 12 11 13 8 9 4 0.7 0.48 0.87 0.32 0.84 0.24 
80 850 320 275 45 97 146 38 160 130 83 123 152 88 11 9 10 10 7 5 0.77 1.24 0.69 0.69 1 0.78 
549 974 456 362 94 100 73 152 37 93 42 48 122 113 10 10 11 7 7 5 0.5 0.53 0.2 0.88 0.85 0.65 
843 949 394 287 107 166 42 190 147 164 197 71 186 139 10 17 13 8 6 5 0.11 0.53 0.98 1.03 0.81 0.36 
807 667 402 320 82 201 70 191 192 93 160 166 117 113 13 13 13 8 8 4 0.78 1.2 0.38 0.74 0.74 1.1 
384 812 585 452 133 93 190 88 122 157 195 39 195 90 18 10 10 8 6 6 0.57 0.33 0.6 0.43 0.65 0.31 
51 728 398 304 94 33 100 155 36 184 199 156 73 197 10 11 9 7 8 6 0.43 1.2 0.77 0.49 1.01 0.67 
620 87 627 458 169 148 55 209 106 158 117 205 41 160 19 13 11 9 8 4 0.47 1.11 0.8 0.19 0.5 0.9 
82 331 408 363 45 204 63 175 72 103 115 191 31 204 11 11 9 8 8 4 0.4 0.9 0.67 0.87 1.24 0.86 
926 575 378 302 76 47 122 71 85 136 154 189 176 76 17 9 11 9 8 4 0.94 1.14 0.39 0.75 1.25 0.66 
675 313 398 322 76 88 133 122 94 199 149 74 125 196 19 13 13 9 8 4 0.32 0.91 0.74 0.76 1 0.63 
515 801 382 202 180 68 149 38 164 145 191 80 169 62 14 16 9 10 7 6 0.01 0.38 1.25 1.28 0.76 0.39 
527 976 350 260 90 73 60 175 148 147 36 67 48 112 18 15 10 10 8 6 0.59 0.42 0.48 0.7 0.51 0.94 
257 330 615 560 55 162 134 190 82 53 166 60 205 116 12 15 8 8 7 5 0.64 0.53 1.21 0.87 0.5 0.91 
231 44 414 229 185 59 155 143 198 45 85 156 41 207 19 13 10 10 8 4 0.7 0.43 0.99 1.08 0.59 0.99 
569 954 618 440 178 97 195 47 101 206 131 155 156 170 11 13 11 11 7 4 0.21 0.38 1.36 0.87 0.71 0.4 
460 932 408 360 48 140 202 61 78 204 135 181 185 58 12 16 9 9 7 6 0.56 0.2 1.22 0.6 0.82 1.08 
36 153 376 303 73 144 142 102 166 75 34 44 143 188 16 13 14 12 8 5 0.66 1.08 0.5 0.52 0.95 1.11 
216 755 354 252 102 72 169 80 80 177 165 177 63 112 12 10 14 9 8 5 0.93 0.34 1.09 0.44 1.04 0.82 
544 467 597 514 83 92 91 37 49 199 44 43 172 156 14 16 10 11 8 4 0.7 0.27 0.57 0.61 0.8 0.86 
425 57 406 293 113 134 203 112 195 40 119 87 182 45 15 12 9 8 6 5 0.9 0.96 1.15 0.43 0.37 1.21 
714 407 621 488 133 114 189 149 207 154 186 189 37 142 12 16 11 11 7 4 0.91 0.2 1.11 0.91 0.29 0.67 
14 204 358 302 56 113 169 40 68 55 179 38 66 141 19 10 12 8 6 5 0.34 0.49 0.78 1.39 0.77 1.01 
371 730 412 331 81 206 161 192 30 35 196 193 81 118 19 10 10 10 7 6 0.37 0.56 1.4 0.99 0.68 0.89 
727 389 543 450 93 101 51 181 179 154 111 137 71 162 19 17 10 10 7 5 0.24 0.66 0.91 0.25 0.86 1.08 
1 239 618 568 50 72 179 182 127 206 51 203 111 122 14 10 11 7 7 6 0.94 1.07 0.83 0.53 1.09 0.65 
884 264 618 529 89 69 48 181 206 189 141 162 135 65 14 17 12 8 8 6 0.46 0.82 0.21 1.33 0.75 1.11 
218 883 585 451 134 180 195 169 131 40 105 165 46 139 18 17 11 9 6 4 0.5 0.64 0.52 0.08 1.07 0.36 
