30 2 2 3  2139
43 963 6847 6847 6847 6847 0.07 0.62 0.37 
13 427 240 149 91 120 90 14 12 6 0.54 1.21 0.46 
81 763 468 312 156 154 57 18 12 6 0.7 0.22 0.59 
643 391 398 230 168 199 43 12 11 4 0.92 0.71 0.91 
921 662 411 379 32 40 137 15 10 5 0.48 0.98 0.29 
987 756 102 54 48 36 51 16 12 4 0.48 0.9 0.16 
790 909 306 165 141 153 132 16 12 4 0.77 1.08 0.81 
183 318 456 399 57 101 152 18 9 4 0.65 0.96 0.92 
591 720 266 192 74 89 133 15 11 5 0.8 1 0.75 
615 760 618 487 131 206 56 17 12 4 0.76 0.67 0.93 
330 961 561 527 34 46 187 13 10 5 0.31 0.65 0.11 
148 63 492 338 154 164 102 18 12 6 0.28 0.37 1.38 
132 360 573 513 60 191 136 15 11 5 0.57 0.76 1.05 
317 66 315 268 47 105 103 12 8 5 0.57 0.38 0.79 
813 358 310 231 79 42 155 13 8 4 0.42 1.07 0.9 
739 921 159 117 42 53 33 19 12 4 0.1 0.33 0.24 
859 905 480 376 104 73 160 18 10 6 0.2 0.99 0.31 
823 203 198 99 99 61 73 11 9 4 0.55 0.08 0.54 
186 542 519 478 41 68 173 16 8 5 0.39 0.92 0.31 
833 494 220 110 110 47 40 14 11 6 0.37 1.02 0.22 
88 999 218 112 106 101 109 19 8 5 0.5 0.54 0.89 
624 991 594 505 89 198 66 17 11 5 0.1 0.99 0.94 
453 548 274 137 137 48 110 18 12 4 0.56 0.38 0.21 
298 252 594 407 187 139 198 13 10 6 0.46 0.61 0.81 
483 294 609 544 65 54 203 14 9 6 0.74 0.09 0.57 
979 841 591 545 46 83 197 15 12 4 0.86 0.57 1.06 
802 944 402 254 148 126 201 14 11 4 0.13 0.65 0.87 
71 38 350 192 158 127 175 18 8 6 0.02 0.81 0.73 
868 666 489 450 39 163 159 19 11 4 0.36 0.99 0.25 
742 994 396 244 152 108 198 16 10 4 0.95 1.14 0.58 
761 427 404 202 202 92 134 17 12 5 0.59 0.49 0.46 
