10 3 1 6  1625
271 48 2601 2601 2601 2601 2601 2601 2601 0.33 0.93 0.7 1.19 
905 766 396 336 60 198 46 130 171 195 12 10 7 4 0.13 0.45 1.26 0.77 
229 18 567 380 187 56 139 189 131 180 14 12 10 5 0.02 0.85 0.17 0.55 
978 782 573 542 31 160 191 30 50 171 14 14 8 4 0.51 0.28 0.43 0.8 
290 567 570 507 63 46 70 106 190 95 10 10 7 6 0.82 0.19 0.47 0.4 
240 99 507 415 92 85 63 49 42 169 17 8 9 5 0.6 1 0.42 1.03 
183 96 588 421 167 194 181 196 37 193 17 9 7 4 0.67 0.36 0.63 1 
774 388 603 402 201 148 144 134 188 127 14 12 8 6 0.02 0.28 0.81 0.48 
781 963 290 208 82 145 62 55 113 99 13 11 9 5 0.11 0.35 0.71 0.72 
71 288 477 410 67 159 55 116 94 34 17 11 8 6 0.74 1.01 0.92 1.21 
78 241 374 273 101 157 85 154 187 105 17 12 9 6 0.42 0.56 0.71 0.49 
