30 2 2 3  2246
533 500 7188 7188 7188 7188 0.88 0.49 0.29 
810 910 549 366 183 38 33 19 11 5 0.77 0.95 1.08 
859 871 248 191 57 85 124 12 11 5 0.75 0.24 0.66 
837 594 552 437 115 146 184 15 7 6 0.74 0.88 0.49 
335 95 294 256 38 147 55 19 8 6 0.94 0.7 0.49 
948 693 483 382 101 74 161 14 8 5 0.31 0.19 0.22 
813 403 612 408 204 129 155 18 10 4 0.84 0.55 0.46 
586 85 414 342 72 44 207 13 11 5 0.47 0.74 0.8 
682 889 567 378 189 119 77 12 12 5 0.28 0.96 0.37 
891 983 408 204 204 162 195 15 11 4 0.7 1.15 1.1 
950 321 165 112 53 55 54 19 9 6 0.21 1.12 0.78 
694 41 423 311 112 141 33 18 9 6 0.41 0.79 0.43 
709 927 561 502 59 56 187 12 10 5 0.42 0.62 0.4 
994 227 316 193 123 116 158 19 13 6 0.98 0.43 0.88 
366 501 152 76 76 53 51 18 12 5 0.63 0.34 0.39 
619 148 612 408 204 63 132 17 8 4 0.6 0.59 0.09 
240 670 495 330 165 49 145 18 9 5 0.27 1.03 0.33 
506 166 324 231 93 162 65 13 7 6 0.58 0.89 0.58 
698 509 576 387 189 191 192 10 10 6 0.79 1.04 1.31 
682 728 558 451 107 42 186 19 12 4 0.04 0.73 0.81 
394 69 410 380 30 204 205 16 12 5 0.9 0.92 0.64 
298 869 330 295 35 165 126 11 8 5 0.75 0.66 0.36 
656 862 248 152 96 124 87 14 10 6 0.64 0.42 0.98 
701 458 324 261 63 54 162 14 12 4 0.02 0.76 1.41 
156 981 300 211 89 53 150 19 11 6 0.52 1.18 0.94 
543 548 390 260 130 80 195 14 13 5 0.64 1.17 0.96 
672 126 382 329 53 103 191 19 10 5 0.81 1 0.49 
534 461 334 232 102 167 77 16 8 4 0.63 0.39 0.34 
589 473 624 574 50 136 208 18 8 5 0.08 0.9 1.02 
505 694 483 322 161 112 67 13 9 5 0.85 0.36 0.12 
86 607 495 330 165 149 113 13 7 4 0.28 0.14 1.03 
