30 2 2 3  2173
769 313 6956 6956 6956 6956 0.07 0.87 0.59 
318 743 346 227 119 111 173 11 12 4 0.67 0.94 0.1 
361 761 366 183 183 53 71 12 11 5 0.1 1.05 0.4 
532 216 624 580 44 208 193 10 11 5 0.01 0.45 0.17 
220 360 224 156 68 112 33 16 11 4 0 0.89 0.49 
738 720 212 106 106 55 89 16 12 5 0.53 0.97 0.63 
221 92 174 99 75 31 87 12 12 5 0.38 0.43 1.1 
330 906 519 479 40 142 173 10 9 6 0.68 1.02 0.76 
464 199 357 242 115 81 119 16 9 4 0.84 1.15 0.86 
871 810 292 229 63 56 146 11 12 6 0.94 0.69 0.32 
931 935 534 377 157 39 178 12 11 4 0.03 0.78 1.05 
48 881 297 202 95 99 32 17 9 4 0.86 0.26 0.41 
398 709 338 300 38 68 169 15 8 4 0.73 0.93 1.19 
145 799 549 371 178 183 163 13 8 5 0.9 0.34 1.09 
151 463 408 307 101 195 204 16 11 6 0.24 0.78 1.2 
666 43 423 282 141 129 38 16 11 4 0.96 0.57 1.06 
328 922 330 204 126 165 80 14 10 5 0.87 1.06 0.94 
66 468 213 182 31 71 68 11 12 5 0.24 0.6 0.59 
15 608 489 326 163 138 47 11 12 4 0.12 0.66 0.92 
674 956 218 139 79 37 109 19 12 6 0.43 0.68 0.58 
503 685 531 457 74 177 33 17 10 4 0.13 0.92 0.09 
822 885 418 209 209 104 188 12 8 5 0.33 0.37 0.7 
549 96 166 83 83 69 72 10 9 6 0.53 0.6 0.93 
554 662 537 430 107 163 179 10 10 6 0.39 0.9 0.84 
329 59 240 123 117 32 120 18 11 6 0.22 0.68 1.37 
901 863 388 238 150 136 194 17 11 4 0.78 0.97 1.12 
652 628 396 198 198 163 111 13 8 4 0.6 0.94 0.8 
356 196 392 291 101 165 196 12 13 5 0.74 1.03 0.33 
839 105 340 170 170 33 85 17 8 5 0.39 1.02 1.14 
652 905 204 148 56 102 60 17 11 5 0.63 0.59 0.62 
851 992 546 364 182 38 162 11 8 4 0.14 0.41 0.19 
