40 2 3 3  1894
80 240 9095 9095 9095 9095 0.23 0.5 0.72 
38 401 609 531 78 147 203 15 9 5 0.31 0.74 1.1 
316 984 270 190 80 135 32 16 11 5 0.73 0.31 0.56 
39 701 276 194 82 98 138 14 10 6 0.53 0.74 0.2 
619 842 477 325 152 159 87 15 8 5 0.56 0.4 0.48 
70 841 483 322 161 135 60 16 11 6 0.06 0.73 1.02 
347 953 248 151 97 124 56 17 10 6 0.77 1.12 0.43 
512 91 296 148 148 47 105 12 12 4 0.4 0.79 0.89 
614 745 416 237 179 34 208 16 11 5 0.81 0.3 0.13 
797 654 561 525 36 187 38 11 12 4 0.67 0.27 0.31 
401 484 344 310 34 172 84 12 9 5 0.37 1.27 0.37 
67 693 394 197 197 97 120 18 11 4 0.28 0.27 0.45 
448 366 368 232 136 93 184 17 9 4 0.41 0.94 1.31 
383 231 386 296 90 112 193 13 9 4 0.98 0.49 0.35 
264 487 423 387 36 141 134 18 11 6 0.89 0.88 1.15 
147 336 207 173 34 69 66 14 9 4 0.52 0.34 0.97 
227 504 316 218 98 86 158 12 9 6 0.65 1.08 0.83 
43 994 603 515 88 39 201 14 12 5 0.39 0.61 0.94 
553 759 450 411 39 128 150 12 11 4 0.27 0.43 0.97 
79 501 384 192 192 30 50 19 11 6 0.76 0.31 1 
997 202 242 194 48 121 43 13 8 5 0.02 1.09 0.52 
733 740 600 489 111 200 96 13 9 6 0.4 0.3 1.2 
947 196 418 209 209 46 64 15 7 6 0.27 0.79 1.36 
911 168 412 366 46 143 206 18 12 4 0.23 0.73 0.58 
487 843 248 195 53 124 61 16 11 5 0.38 0.53 0.41 
467 877 292 220 72 129 146 16 7 4 0.28 0.41 0.75 
558 959 330 166 164 165 134 14 11 4 0.84 0.73 0.93 
574 495 408 276 132 136 50 13 11 6 0.66 0.78 1.13 
613 172 278 176 102 139 52 14 8 4 0.7 0.35 0.78 
627 568 308 211 97 154 89 14 8 5 0.36 0.67 0.89 
480 898 390 355 35 130 61 18 8 4 0.92 0.31 0.96 
249 674 618 487 131 206 163 18 9 5 0.72 0.98 1.24 
605 261 561 416 145 187 107 14 11 6 0.59 0.87 0.57 
827 307 234 117 117 100 60 12 12 5 0.72 0.61 0.64 
95 94 393 262 131 42 81 19 12 5 0.75 0.53 0.27 
979 812 603 466 137 195 201 16 11 6 0.5 1.17 1.01 
861 403 260 227 33 130 113 11 10 6 0.19 1.16 0.49 
580 363 194 104 90 97 83 12 13 5 0.46 0.9 0.88 
681 242 432 325 107 144 61 12 9 4 0.18 0.41 0.22 
385 884 206 131 75 103 80 12 8 4 0.76 1.03 1.17 
786 141 444 296 148 143 41 11 12 6 0.82 0.68 0.99 
