50 2 3 3  2594
308 798 12452 12452 12452 12452 0.46 0.96 0.68 
17 921 388 212 176 194 86 19 9 5 0.8 1.25 0.16 
835 859 398 311 87 199 105 12 10 5 0.15 0.39 0.62 
528 672 386 353 33 193 83 14 10 4 0.92 0.24 1.08 
325 64 394 314 80 197 67 18 10 4 0.11 0.49 0.93 
89 907 350 177 173 44 175 17 8 5 0.64 0.77 0.53 
828 605 582 517 65 194 142 16 12 6 0.46 0.34 0.89 
257 767 546 442 104 147 182 14 10 4 0.59 0.56 0.96 
119 715 603 520 83 201 96 19 10 6 0.01 0.4 0.2 
698 610 330 165 165 94 78 10 8 6 0.54 1.01 0.6 
627 187 591 465 126 197 149 10 11 5 0.82 0.82 1.07 
332 910 356 239 117 79 178 15 11 5 0.15 0.78 0.98 
38 124 414 332 82 207 191 12 10 6 0.35 0.84 0.83 
734 730 314 201 113 157 63 12 8 6 0 1.11 0.82 
808 309 261 174 87 59 87 10 12 6 0.01 0.63 1.1 
583 283 492 328 164 40 156 12 8 5 0.75 1.11 0.48 
578 173 378 189 189 35 117 12 10 6 0.57 0.35 1.19 
932 506 326 190 136 163 95 15 9 5 0.14 1.12 0.28 
847 974 368 184 184 126 170 13 8 5 0.65 0.36 1.29 
464 768 334 239 95 167 154 14 9 5 0.17 0.31 0.37 
627 21 292 195 97 146 71 18 9 6 0.2 0.82 0.68 
664 486 471 314 157 113 66 19 10 4 0.77 0.53 0.65 
427 21 603 402 201 85 192 17 11 4 0.5 1.13 0.49 
255 209 402 201 201 185 149 19 13 6 0.92 1.19 0.93 
142 616 465 391 74 155 125 15 10 6 0.31 0.19 0.92 
865 982 528 352 176 147 51 17 10 6 0.07 0.47 1.04 
795 642 232 143 89 43 116 11 11 5 0.12 1.06 0.28 
178 905 146 73 73 66 64 10 9 6 0.93 0.71 1.25 
45 630 426 284 142 77 71 15 12 6 0.73 0.87 0.76 
841 17 537 376 161 173 179 15 8 4 0.33 1 0.48 
604 642 588 392 196 182 38 18 8 5 0.23 0.76 0.45 
160 391 591 453 138 117 197 17 11 6 0.54 0.79 0.56 
574 774 294 224 70 98 95 19 10 6 0.96 1.12 0.61 
952 477 504 390 114 168 37 12 9 6 0.22 0.84 0.69 
489 730 344 251 93 118 172 16 10 5 0.43 0.72 0.42 
55 605 186 128 58 62 54 17 7 5 0.87 0.61 0.7 
233 540 304 152 152 81 54 12 9 6 0.97 0.54 1.24 
411 50 250 219 31 125 104 11 12 5 0.01 0.66 1.05 
254 662 366 251 115 122 39 12 11 4 0.45 0.66 0.55 
319 771 315 210 105 97 95 11 9 5 0.28 0.82 0.28 
820 309 615 558 57 170 205 16 11 6 0.8 1 0.93 
233 656 558 372 186 80 101 19 11 6 0.08 0.71 0.22 
615 500 585 390 195 82 125 13 8 4 0.55 0.38 0.7 
964 213 358 179 179 55 98 15 10 4 0.64 0.75 0.33 
602 987 315 273 42 105 77 13 10 6 0.52 1.1 1.29 
752 996 418 209 209 108 206 14 9 5 0.08 1.12 0.12 
949 244 272 143 129 72 136 13 13 6 0.08 0.69 0.75 
32 13 579 386 193 149 63 17 11 6 0.57 0.25 1.16 
821 629 579 499 80 44 193 15 11 6 0.72 0.1 0.89 
404 987 372 186 186 148 48 15 11 5 0.71 1.2 0.66 
764 708 522 370 152 174 159 15 10 5 0.42 0.94 1.11 
