30 3 2 6  2413
830 852 7724 7724 7724 7724 7724 7724 7724 0.37 0.56 0.39 0.91 
406 609 621 558 63 98 113 207 112 151 15 9 10 4 0.29 0.88 1.16 0.62 
891 140 348 182 166 174 133 137 81 135 11 9 8 6 0.46 0.99 0.75 1.36 
536 294 621 487 134 207 167 45 169 149 11 15 8 6 0.39 0.85 0.92 0.27 
508 803 402 201 201 89 161 128 180 64 15 10 11 4 0.79 0.71 1.06 0.35 
567 735 540 360 180 137 90 166 58 54 10 9 8 4 0.69 0.53 0.39 0.67 
937 181 582 552 30 194 127 127 148 119 16 12 7 6 0.85 0.58 0.18 0.9 
402 478 334 167 167 141 34 138 48 59 19 11 7 6 0.73 1.06 0.55 1.29 
286 39 576 524 52 43 64 124 192 172 18 12 9 4 0.16 0.87 0.58 0.27 
444 273 603 522 81 197 200 139 201 116 15 10 10 4 0.18 1.12 0.68 1.34 
877 486 376 236 140 70 152 147 188 134 12 12 9 6 0.88 0.27 0.28 0.66 
305 357 606 472 134 202 161 146 75 85 13 13 8 5 0.15 0.3 0.04 0.69 
584 497 627 589 38 199 209 87 70 163 14 11 10 6 0.69 0.16 0.13 0.63 
285 840 400 200 200 111 60 177 125 118 15 14 11 5 0.05 0.74 0.95 0.98 
244 525 483 363 120 88 160 161 133 73 16 13 9 6 0.2 0.43 0.46 0.66 
256 330 396 286 110 182 115 173 35 198 13 10 8 6 0.59 0.6 0.47 0.61 
949 379 404 292 112 166 42 202 115 44 10 10 8 6 0.94 0.95 1.09 1.42 
670 223 573 398 175 145 114 173 191 101 19 8 9 6 0.15 0.94 0.04 0.52 
529 675 579 386 193 112 108 86 64 141 18 12 10 5 0.63 1.04 0.58 0.38 
322 512 489 352 137 70 163 64 138 132 13 13 10 5 0.77 0.8 0.99 0.35 
675 495 370 186 184 176 134 147 185 112 19 10 9 4 0.15 0.95 0.54 0.92 
312 441 352 249 103 86 135 82 176 166 15 9 8 5 0.87 0.42 1.12 0.87 
809 844 531 377 154 62 101 113 91 177 12 14 8 6 0.15 1.01 0.64 0.65 
582 167 412 304 108 187 46 87 200 206 16 11 8 4 0.15 0.22 1.01 0.94 
742 222 483 357 126 161 44 73 94 116 18 14 9 4 0.32 0.19 1.19 0.77 
31 397 390 258 132 190 195 48 190 40 13 13 10 5 0.76 0.41 0.79 0.73 
735 116 288 144 144 121 37 100 53 80 18 14 9 4 0.55 0.44 0.6 0.84 
208 793 368 319 49 93 41 158 107 184 13 8 7 4 0.83 0.45 0.74 0.91 
962 834 314 248 66 59 134 37 157 80 10 13 7 4 0.39 1.07 1.22 0.74 
745 27 386 338 48 173 111 160 86 193 10 10 6 6 0.64 0.84 0.87 0.34 
543 589 579 404 175 151 193 73 157 166 14 9 6 5 0.19 0.14 0.66 1.13 
