30 3 2 6  2351
138 929 7526 7526 7526 7526 7526 7526 7526 0.18 1.16 0.47 1.03 
881 707 534 356 178 175 87 52 135 67 16 13 9 6 0.99 0.42 0.71 1.02 
212 508 338 184 154 169 146 76 85 149 15 10 10 6 0.97 0.97 0.37 1.24 
123 784 404 270 134 59 202 160 181 78 15 15 9 6 0.3 1.11 0.55 0.32 
943 815 588 426 162 196 70 111 124 81 13 13 9 4 0.47 0.86 1.14 0.95 
572 259 394 322 72 197 140 126 84 157 13 12 9 6 0.46 0.39 0.64 0.94 
325 591 390 195 195 55 154 96 88 31 11 15 7 5 0.79 0.9 0.87 0.81 
338 977 552 407 145 170 135 184 143 131 18 12 10 6 0.96 0.78 0.53 0.39 
591 777 366 228 138 43 183 51 109 169 10 8 9 5 0.64 0.2 0.79 0.84 
23 770 338 219 119 139 169 156 160 46 11 12 9 4 0.14 0.65 1.15 1.31 
502 249 588 481 107 106 196 48 51 128 16 13 10 5 0.24 0.29 0.55 0.91 
669 466 618 452 166 76 199 206 91 178 17 10 10 6 0.51 0.58 0.39 0.52 
289 696 382 191 191 96 156 31 53 64 16 9 8 4 0.62 0.64 0.73 0.37 
387 304 394 240 154 173 60 197 131 108 11 10 6 6 0.62 0.72 0.41 0.73 
847 878 292 173 119 99 48 134 42 146 18 13 8 4 0.49 0.77 0.32 0.44 
440 189 603 443 160 118 31 197 201 189 17 14 7 6 0.04 0.52 0.26 1.37 
184 710 627 531 96 84 96 209 146 59 11 10 9 6 0.55 0.45 1.09 0.3 
736 565 603 441 162 201 54 46 40 177 14 11 9 5 0.52 1.3 1.32 1.05 
977 61 376 188 188 137 75 52 136 87 10 9 10 6 0.08 0.99 0.61 0.49 
214 851 412 252 160 100 206 172 156 175 10 12 9 6 0.52 0.83 0.46 1.11 
310 992 350 175 175 31 79 110 170 46 19 11 9 5 0.09 0.87 0.64 1.42 
398 371 624 416 208 182 142 75 46 32 17 11 9 5 0.7 0.97 0.17 1.32 
836 258 528 373 155 62 173 127 162 176 12 14 9 4 0.12 0.75 0.63 1.04 
911 146 400 363 37 83 105 173 189 200 12 12 10 6 0.95 0.87 0.44 0.94 
875 413 624 454 170 31 31 80 191 208 16 14 10 4 0.86 0.11 0.52 0.38 
690 947 320 275 45 32 109 160 87 36 17 11 7 6 0.32 0.69 0.54 0.93 
197 417 416 268 148 201 47 65 93 208 16 14 9 6 0.74 0.37 1.07 0.11 
202 855 392 265 127 106 46 108 81 196 13 14 9 4 0.77 0.38 0.17 1.07 
694 446 374 321 53 153 57 187 168 39 14 13 9 5 0.05 1.04 0.87 0.99 
260 520 561 507 54 139 85 62 187 51 10 13 9 6 0.31 0.9 0.78 0.76 
981 1 579 472 107 134 151 193 141 84 12 13 7 5 0.9 0.91 1.13 0.74 
