30 2 2 3  2356
399 444 7541 7541 7541 7541 0.81 0.38 0.49 
663 926 486 391 95 65 162 18 11 6 0.49 1.21 0.79 
16 683 432 383 49 144 59 15 12 6 0.15 1.23 1.02 
335 669 531 354 177 46 177 13 9 4 0.13 0.14 1.11 
671 519 244 147 97 122 85 11 10 4 0.99 0.33 0.15 
155 727 411 298 113 137 49 17 10 5 0.7 1.18 0.22 
589 630 543 362 181 151 96 19 9 6 0.64 0.23 0.39 
474 419 489 357 132 66 163 12 9 6 0.91 0.06 0.48 
773 818 555 483 72 185 150 12 9 4 0.36 1.19 0.52 
230 583 303 256 47 101 50 17 10 6 0.44 0.48 0.55 
946 424 585 490 95 195 183 11 8 5 0.5 0.73 1.02 
703 606 416 283 133 83 208 17 9 5 0.17 0.82 0.86 
538 971 314 212 102 157 114 10 9 5 0.58 0.48 0.4 
333 0 362 181 181 165 145 12 11 4 0.47 1.2 0.32 
361 380 412 206 206 42 120 18 11 5 0.95 0.71 0.69 
468 859 342 290 52 171 34 19 9 4 0.96 0.79 0.48 
932 390 363 256 107 121 108 13 12 5 0.79 0.99 0.74 
261 123 248 124 124 40 112 10 9 6 0.56 1 0.93 
618 720 354 305 49 153 177 14 9 6 0.97 0.23 0.36 
465 217 414 236 178 166 207 17 9 6 0.56 1.13 0.23 
108 2 600 497 103 140 200 10 12 4 0.2 0.72 0.98 
517 664 246 123 123 62 56 14 11 5 0.11 0.47 0.48 
158 216 388 194 194 142 129 12 10 6 0.85 0.31 0.26 
514 957 531 354 177 157 43 13 11 5 0.54 0.92 0.35 
25 681 474 390 84 140 158 16 10 5 0.29 0.1 0.27 
891 733 354 236 118 33 86 13 12 5 0.3 0.15 0.67 
796 672 333 222 111 71 89 14 13 5 0.42 0.06 1.21 
504 209 380 190 190 57 91 12 9 5 0.36 1.05 0.87 
972 352 219 162 57 73 57 15 8 5 0.23 0.05 0.85 
839 815 594 529 65 188 198 14 11 6 0.03 1.23 0.71 
345 380 618 431 187 206 187 14 11 4 0.18 0.53 0.25 
