20 3 2 6  1623
900 111 5194 5194 5194 5194 5194 5194 5194 0.58 0.38 0.77 0.56 
72 876 364 294 70 59 92 97 182 179 16 13 9 6 0.63 0.46 1.03 0.88 
532 146 522 442 80 174 126 33 100 142 17 10 10 6 0.36 0.94 0.14 0.99 
941 821 406 317 89 199 69 198 167 203 15 13 9 5 0.64 1.07 0.93 0.41 
820 263 388 229 159 45 182 133 101 194 17 10 9 5 0.7 1.28 1.34 1.09 
277 354 576 481 95 81 179 136 192 159 18 14 9 5 0.89 0.22 0.67 1 
112 865 612 456 156 107 204 196 111 66 16 10 8 6 0.94 0.38 0.65 0.18 
12 543 624 533 91 187 208 61 65 78 11 10 8 4 0.33 1.06 0.85 0.56 
688 380 398 325 73 145 163 199 41 40 19 9 8 6 0.95 1.06 0.89 0.77 
745 603 534 421 113 178 140 102 140 108 16 12 8 5 0.68 0.4 0.92 0.41 
691 369 612 569 43 199 204 190 121 117 19 10 9 4 0.82 0.31 0.48 0.64 
950 325 570 430 140 164 151 190 170 109 12 13 9 6 0.93 0.45 0.62 1.01 
283 103 360 223 137 84 178 142 59 180 12 12 9 5 0.43 1.1 0.32 0.5 
235 662 382 273 109 191 152 127 99 112 12 13 8 5 0.16 0.5 0.63 0.77 
981 461 507 451 56 115 84 109 77 169 15 11 9 5 0.82 0.9 0.51 0.8 
35 971 386 299 87 193 57 178 180 167 12 14 10 4 0.94 0.77 0.88 0.56 
259 385 416 376 40 122 83 45 114 208 14 13 6 5 0.29 0.29 1.02 0.47 
264 117 370 273 97 156 185 82 130 102 15 12 9 5 0.29 0.37 0.45 0.64 
206 126 603 569 34 39 134 134 198 201 10 11 7 5 0.27 0.58 0.38 0.38 
35 243 570 495 75 190 146 109 103 57 14 9 7 6 0.75 0.97 0.65 1.11 
121 850 342 171 171 76 50 46 31 111 17 9 7 5 0.07 0.07 0.69 0.54 
