40 2 3 3  1973
414 373 9470 9470 9470 9470 0.19 1.01 0.72 
193 267 246 168 78 123 71 14 10 5 0.93 0.29 0.67 
94 925 324 258 66 78 162 19 11 4 0.09 0.77 0.41 
178 183 330 204 126 165 157 13 8 5 0.12 0.32 0.97 
379 139 570 380 190 104 40 17 8 4 0.86 0.35 1.05 
423 345 230 127 103 44 115 11 8 6 0.06 0.89 0.38 
468 358 540 436 104 180 81 11 8 4 0.31 1 0.78 
743 372 410 205 205 53 201 14 11 5 0.36 0.31 0.8 
616 984 561 433 128 187 120 13 9 5 0.69 0.61 1.04 
132 430 338 290 48 169 77 10 12 6 0.69 0.32 0.99 
698 648 312 208 104 31 78 13 12 6 0.12 0.81 1.04 
23 93 396 345 51 132 82 10 11 5 0.91 0.48 0.86 
95 132 288 144 144 98 83 10 11 4 0.26 0.3 0.17 
165 646 350 320 30 175 102 13 9 6 0.91 0.99 0.38 
428 617 156 122 34 78 62 15 11 6 0.64 0.85 0.45 
956 850 334 167 167 61 110 16 12 4 0.31 0.23 0.56 
737 981 627 418 209 101 115 17 9 4 0.23 0.74 0.98 
686 611 410 205 205 181 110 18 8 4 0.36 0.58 0.67 
687 532 525 355 170 32 175 17 11 4 0.32 0.79 0.38 
586 621 483 382 101 56 161 10 11 6 0.68 0.43 0.9 
561 922 416 379 37 208 154 18 10 6 0.49 0.47 0.43 
95 711 314 157 157 98 142 12 11 6 0.33 0.31 0.52 
522 417 573 478 95 191 66 12 10 4 0.57 0.97 0.58 
384 808 504 403 101 168 70 15 11 5 0.9 0.87 0.95 
630 489 393 330 63 89 131 15 8 4 0.77 0.25 0.6 
414 901 102 51 51 51 38 11 8 4 0.93 0.8 1.07 
917 49 350 175 175 49 162 18 9 6 0.1 1.02 0.32 
227 135 498 332 166 31 64 11 12 6 0.1 1.17 0.47 
645 401 274 192 82 137 95 17 9 6 0.48 0.69 0.61 
168 42 561 417 144 187 34 16 10 6 0.27 0.5 0.49 
13 388 426 312 114 142 114 11 10 6 0.58 0.26 0.55 
145 128 250 168 82 125 88 12 9 4 0.83 1.11 1.31 
149 233 498 350 148 149 166 16 12 5 0.82 1.19 1.09 
577 963 411 274 137 66 95 13 10 6 0.3 1.23 0.87 
899 936 304 152 152 58 62 12 11 5 0.6 1.13 0.77 
938 836 412 206 206 173 175 16 7 4 0.51 0.75 1.12 
161 650 372 214 158 186 60 10 9 6 0.08 0.52 0.72 
658 575 531 416 115 177 45 19 11 4 0.58 1.11 1.17 
347 616 387 258 129 96 32 18 8 6 0.18 1.15 0.43 
717 332 426 284 142 110 119 16 11 4 0.03 0.05 0.81 
708 387 316 158 158 148 70 13 8 4 0.51 1 0.49 
