30 3 2 6  2341
627 461 7491 7491 7491 7491 7491 7491 7491 0.92 1.06 0.24 0.02 
277 15 507 428 79 146 156 145 169 79 11 14 9 4 0.27 1 1.23 1.29 
504 758 360 180 180 41 154 75 66 41 17 12 7 4 0.64 1.16 1.15 0.51 
452 256 374 247 127 161 187 57 151 70 10 13 9 4 0.8 0.53 1.13 1.01 
298 85 378 189 189 64 123 161 36 66 17 13 7 6 0.71 1.06 0.11 0.52 
187 280 250 147 103 40 59 122 43 125 19 10 7 5 0.45 0.71 0.33 1.05 
567 293 380 345 35 190 160 121 95 141 10 13 7 6 0.4 1.1 0.51 0.48 
122 978 534 442 92 36 116 164 100 178 19 9 10 5 0.48 0.36 0.44 0.58 
841 729 570 471 99 124 103 190 105 53 17 11 7 5 0.04 1.15 0.95 0.91 
38 673 435 296 139 84 145 56 134 57 16 11 7 6 0.45 1.01 1.11 0.45 
96 99 366 254 112 122 63 34 112 101 16 9 10 5 0.32 0.85 0.48 0.08 
597 134 302 216 86 141 123 66 63 151 17 15 8 5 0.6 0.9 0.63 0.74 
156 33 388 194 194 164 194 128 175 177 16 11 8 6 0.81 0.52 1.04 1.46 
532 914 624 502 122 165 132 39 87 208 11 14 8 5 0.17 0.88 0.85 0.78 
168 491 606 480 126 202 188 143 163 107 19 9 8 5 0.46 1.03 1.02 0.63 
310 202 486 395 91 162 104 116 128 33 11 10 11 6 0.83 0.39 0.82 1.06 
333 825 358 285 73 71 179 144 31 121 19 12 10 5 0.11 0.93 0.55 0.18 
505 753 382 272 110 115 191 169 161 94 15 11 9 5 0.46 0.5 1.19 0.45 
24 139 376 244 132 122 126 161 169 188 16 11 8 6 0.88 0.6 0.67 0.34 
456 80 378 325 53 189 169 96 61 102 11 15 9 5 0.75 0.81 0.54 0.88 
927 957 618 578 40 185 206 128 118 116 10 10 10 4 0.78 0.45 0.73 0.45 
84 444 531 490 41 152 166 169 39 177 12 10 8 4 0.52 1.14 0.42 0.59 
190 178 609 503 106 203 182 104 58 120 18 12 7 5 0.51 0.36 1.38 0.54 
436 641 597 485 112 131 78 35 120 199 14 12 10 5 0.84 0.57 0.92 0.62 
528 942 606 434 172 128 202 178 137 144 11 11 11 6 0.5 0.78 0.78 0.54 
99 125 410 375 35 96 106 205 119 171 19 10 8 5 0.66 0.49 1.29 0.12 
336 525 398 214 184 60 70 83 160 199 18 12 7 4 0.77 0.26 0.89 0.66 
334 913 262 212 50 131 119 87 74 102 14 10 8 4 0.96 0.52 0.84 1.25 
209 23 330 235 95 45 84 112 165 112 16 11 8 4 0.45 0.11 0.4 1.05 
41 796 388 194 194 56 68 119 76 140 11 15 8 5 0.69 0.78 0.76 0.48 
807 705 382 248 134 191 124 88 91 137 18 10 10 6 0.45 1.14 1.16 0.38 
