40 3 3 6  2083
518 818 9999 9999 9999 9999 9999 9999 9999 0.63 0.33 0.84 1.2 
793 644 350 316 34 175 69 126 129 62 11 11 9 5 0.89 1.09 0.56 0.82 
26 911 364 219 145 126 89 176 151 182 14 15 8 4 0.25 0.95 1.25 1.15 
886 526 576 384 192 77 36 51 119 124 18 11 8 6 0.47 0.69 0.47 0.57 
411 382 418 243 175 199 209 179 42 54 18 10 9 4 0.92 1.1 0.65 0.08 
131 611 394 272 122 197 33 169 120 41 17 10 7 6 0.95 0.9 0.77 0.62 
340 330 348 313 35 174 80 84 83 105 12 13 10 5 0.42 0.67 0.94 1.18 
347 452 468 326 142 156 101 113 61 80 17 12 11 6 0.4 0.25 0.49 0.7 
326 566 336 168 168 51 73 79 90 45 16 11 7 6 0.7 0.18 1.38 0.29 
923 831 564 376 188 183 165 179 179 146 16 13 11 5 0.03 0.79 1.11 0.91 
891 965 519 356 163 104 136 173 116 168 11 10 7 5 0.01 1.01 0.95 0.73 
152 771 552 417 135 123 184 146 68 123 10 10 7 4 0.71 0.38 0.66 0.36 
732 521 416 331 85 185 208 161 157 165 15 8 9 6 0.51 0.52 1.25 0.95 
381 466 534 356 178 164 30 100 104 98 13 14 10 6 0.88 0.35 0.67 0.4 
92 64 570 445 125 119 190 141 36 81 12 14 7 5 0.27 0.62 1.04 1.2 
291 707 286 143 143 111 89 49 52 137 19 11 7 4 0.49 0.69 0.53 0.41 
380 238 567 517 50 77 86 84 189 169 15 11 7 5 0.34 0.83 0.89 1.37 
542 514 579 484 95 153 64 45 193 176 14 8 10 5 0.22 1.16 0.73 1.2 
747 12 609 450 159 164 148 203 122 148 18 12 7 6 0.22 1.05 0.82 0.7 
477 267 600 497 103 86 109 200 61 167 15 10 9 4 0.01 0.53 1.08 0.72 
974 305 370 320 50 118 130 185 167 36 14 15 9 4 0.57 0.94 0.84 0.56 
796 499 528 466 62 41 176 129 106 168 17 14 9 5 0.93 0.44 1.07 0.13 
806 924 567 524 43 162 189 147 132 136 13 13 9 5 0.22 0.71 0.72 0.67 
579 173 362 244 118 181 132 162 64 112 19 12 7 4 0.21 0.51 0.63 0.38 
650 287 416 316 100 140 96 204 208 175 11 11 9 5 0.36 0.66 0.32 1.03 
158 223 364 313 51 182 146 98 86 167 11 11 9 5 0.37 0.37 1.22 1.17 
510 221 404 202 202 37 31 192 56 195 10 12 8 6 0.86 0.88 1.14 0.91 
934 181 402 265 137 119 32 201 45 78 16 11 10 4 0.61 0.99 0.41 1.07 
747 93 414 274 140 74 64 164 207 109 11 9 8 5 0.14 0.37 0.72 1.09 
651 779 615 571 44 59 123 169 205 34 10 11 8 4 0.49 0.57 0.49 0.8 
162 549 573 480 93 80 191 140 190 166 16 10 11 5 0.09 0.37 0.11 1 
449 738 366 185 181 128 183 71 109 167 16 14 8 4 0.01 0.09 1.02 0.97 
872 869 414 276 138 134 73 114 132 94 16 10 10 6 0.51 0.61 0.61 1.43 
54 16 603 402 201 78 110 99 180 30 10 15 9 5 0.76 0.83 0.9 0.79 
903 627 456 306 150 68 152 44 125 64 17 14 10 5 0.13 0.92 0.81 0.8 
703 713 368 184 184 47 77 75 55 121 19 14 8 5 0.31 0.34 0.78 0.57 
756 593 376 330 46 124 85 188 117 75 16 10 8 4 0.01 0.99 1.27 0.56 
497 738 386 218 168 156 86 187 193 101 13 10 7 4 0.96 0.22 1.03 0.86 
596 86 416 348 68 143 103 166 40 208 17 14 8 6 0.8 0.19 1.38 0.61 
856 769 332 241 91 115 92 114 41 166 17 10 9 4 0.66 0.51 0.43 0.19 
738 727 406 203 203 39 67 81 203 154 13 12 9 4 0.42 1.14 0.97 0.93 
