30 5 2 10  2350
797 537 7522 7522 7522 7522 7522 7522 7522 7522 7522 7522 7522 0.99 1.02 0.39 0.74 1.39 0.65 
941 952 573 457 116 44 69 173 33 158 110 63 177 191 13 13 14 10 7 5 0.21 0.62 0.68 0.46 1.23 0.69 
975 917 603 402 201 95 32 54 153 125 187 45 86 62 13 13 14 10 8 5 0.45 0.81 0.4 0.62 0.75 1.23 
424 539 416 385 31 195 56 63 142 131 80 208 68 75 12 16 9 12 7 4 0.83 0.33 0.92 0.33 0.72 0.11 
301 811 558 449 109 57 146 154 185 43 145 137 186 149 19 11 13 9 7 5 0.95 0.64 0.97 0.11 0.75 1.12 
974 873 522 348 174 65 30 114 170 103 117 137 98 47 10 16 13 8 6 6 0.83 0.77 0.7 0.95 1.13 0.39 
861 509 624 507 117 32 208 134 182 155 187 163 198 129 10 11 12 9 7 4 0.57 0.69 0.73 1.19 0.44 0.89 
206 828 402 233 169 94 79 140 35 141 201 197 118 192 18 10 12 8 7 4 0.85 0.75 1.09 0.38 0.59 0.9 
179 60 531 501 30 126 122 64 165 80 92 177 85 52 10 12 13 8 8 5 0 0.46 0.84 1.17 0.59 1.03 
10 614 332 174 158 64 99 53 149 158 133 166 50 45 14 9 13 9 8 4 0.64 0.99 0.68 0.88 1.1 0.59 
429 497 627 526 101 196 179 168 70 189 122 129 193 209 13 16 12 9 6 6 0.16 0.39 1.37 0.52 0.07 0.11 
633 581 304 212 92 134 88 143 55 109 152 76 97 115 15 11 11 7 7 5 0.69 1.33 0.68 1.2 0.61 0.89 
789 18 606 415 191 114 152 148 132 138 202 129 159 89 13 16 10 10 7 6 0.27 0.51 1.02 1.25 0.73 1.4 
480 467 368 313 55 183 156 114 127 166 184 142 133 107 16 12 13 9 7 6 0.66 1.15 0.18 0.6 0.4 0.91 
258 837 398 329 69 84 41 198 44 101 177 107 199 104 10 9 9 10 9 6 0.04 0.84 0.99 0.92 0.91 1.09 
606 16 386 253 133 118 179 79 69 109 48 146 193 188 12 12 13 9 7 6 0.58 0.33 1 1.08 1 0.9 
957 58 386 327 59 83 117 37 181 155 146 79 193 108 15 15 11 9 8 5 0.75 0.96 1.07 1.17 0.7 0.81 
878 111 603 432 171 71 109 121 133 106 199 201 193 164 13 14 10 10 8 4 0.59 0.58 0.91 1.15 0.97 0.93 
510 734 350 232 118 124 125 73 65 175 84 62 115 49 13 12 10 10 9 4 0.15 0.82 1.09 0.57 0.6 0.8 
645 156 382 311 71 170 136 142 36 167 136 99 174 191 16 17 9 10 9 5 0.91 0.83 1.06 0.91 0.76 0.66 
325 388 414 254 160 38 110 141 174 207 197 63 119 85 18 10 10 10 9 5 0.12 0.77 1.07 1.2 0.39 1.06 
806 260 546 364 182 57 169 110 36 46 98 75 150 49 19 15 9 9 7 4 0.1 0.5 0.7 0.58 0.76 0.49 
719 166 567 421 146 189 166 37 86 184 57 154 94 186 10 10 11 7 7 6 0.63 0.84 0.67 0.56 0.34 0.5 
337 603 414 323 91 95 85 120 201 156 206 135 159 207 18 15 9 11 6 4 0.16 0.38 0.58 0.86 0.51 0.15 
243 36 380 341 39 92 52 36 141 190 151 90 138 92 13 16 10 8 8 5 0.29 0.96 1.16 0.61 1.23 0.63 
467 946 579 475 104 79 193 38 165 88 86 140 177 189 12 14 12 11 6 6 0.83 0.66 0.22 0.71 0.9 1.01 
497 121 382 191 191 186 65 170 71 145 188 46 140 41 13 13 9 8 8 5 0.5 0.3 0.87 0.46 0.12 0.39 
749 770 402 275 127 33 102 138 155 99 191 153 201 34 17 13 10 9 6 5 0.81 0.33 0.99 0.95 0.67 1.35 
202 689 585 437 148 81 75 152 195 164 75 85 97 142 19 13 12 10 7 6 0.17 0.43 0.8 1.22 0.82 0.91 
583 907 362 270 92 111 39 76 161 181 117 98 90 36 12 15 12 8 8 6 0.13 0.39 0.36 0.61 0.5 0.49 
604 770 558 457 101 156 94 159 122 57 186 105 42 131 17 12 10 10 6 5 0.84 0.62 0.49 1.17 1.24 0.4 
