10 3 1 6  1614
538 606 2583 2583 2583 2583 2583 2583 2583 0.04 0.78 0.28 1.22 
669 82 360 265 95 94 180 95 149 104 17 14 9 5 0.64 0.21 0.42 0.95 
305 320 360 259 101 40 135 91 151 180 16 12 9 6 0.44 0.2 0.62 0.33 
881 930 567 478 89 189 40 158 101 63 10 15 7 6 0.94 1 1.12 1.25 
107 445 388 194 194 90 100 194 66 72 18 10 6 5 0.79 0.64 0.48 0.48 
939 811 418 376 42 151 145 209 169 111 15 11 8 6 0.67 0.78 0.5 1 
299 640 400 318 82 102 182 200 115 75 13 9 8 6 0.98 0.39 0.26 1.35 
579 884 360 241 119 63 146 180 85 130 11 10 8 5 0.05 0.3 0.76 0.37 
498 36 398 266 132 78 198 199 142 198 18 14 10 4 0.53 0.54 0.83 0.36 
253 892 579 532 47 59 40 193 43 153 12 13 8 5 0.25 1.05 0.7 0.41 
43 39 492 412 80 98 46 92 164 147 13 14 8 4 0.28 0.77 0.55 0.39 
