10 3 1 6  1516
500 900 2426 2426 2426 2426 2426 2426 2426 0.26 0.67 0.05 0.56 
218 940 612 487 125 204 89 73 192 41 19 12 9 4 0.51 1.04 0.74 0.56 
431 254 570 511 59 166 190 78 75 44 15 9 10 6 0.33 1.08 0.44 0.96 
893 926 322 169 153 123 116 161 46 144 10 11 8 5 0.7 0.36 0.08 0.93 
696 218 606 569 37 187 148 185 33 202 14 12 7 6 0.52 0.73 0.53 0.09 
713 642 414 384 30 124 115 138 93 82 14 14 10 5 0.76 0.91 1.29 0.75 
635 761 352 176 176 86 89 34 139 94 13 12 9 4 0.78 0.18 0.68 1.06 
433 989 621 477 144 140 86 49 207 40 15 10 9 6 0.34 0.31 0.73 0.72 
261 469 304 152 152 121 133 80 100 110 19 10 8 4 0.98 0.67 0.86 0.88 
523 20 564 458 106 188 186 93 41 47 13 12 11 6 0.73 0.25 0.07 0.7 
630 378 384 284 100 104 155 82 122 192 16 12 9 5 0.82 0.76 0.65 0.16 
