10 2 1 3  1460
857 947 2337 2337 2337 2337 0.17 0.08 0.29 
413 259 318 245 73 122 159 10 8 5 0.27 0.66 1.02 
256 576 408 272 136 102 49 17 9 6 0.11 0.98 0.27 
887 183 152 111 41 65 76 18 12 4 0.99 0.42 1.02 
356 495 410 287 123 43 205 18 8 4 0.87 1 0.73 
37 637 378 298 80 40 189 13 12 5 0.75 1.01 0.81 
865 867 210 150 60 60 105 11 11 6 0.27 0.5 0.62 
733 377 549 401 148 139 183 16 11 6 0.21 0.54 0.53 
214 664 360 321 39 86 180 11 9 5 0.64 0.88 0.98 
195 776 375 270 105 35 125 16 13 4 0.42 0.7 0.74 
936 748 555 370 185 83 185 11 7 6 0.5 0.09 0.92 
