40 3 3 6  2055
300 921 9865 9865 9865 9865 9865 9865 9865 0.59 0.5 0.4 0.38 
376 847 624 494 130 178 189 134 208 96 14 15 9 4 0.76 0.98 0.53 1.2 
923 315 412 244 168 188 57 112 45 206 13 9 7 6 0.01 0.39 0.51 0.27 
963 47 336 168 168 157 50 100 115 150 13 9 10 4 0.78 0.75 0.67 1.32 
942 99 510 413 97 66 50 170 165 77 10 9 8 5 0.27 0.75 0.89 0.6 
123 896 330 282 48 64 114 142 57 165 15 14 9 4 0.7 0.95 0.45 0.67 
890 98 368 235 133 184 102 35 174 163 15 10 10 6 0.69 0.15 0.6 0.49 
195 692 411 274 137 89 82 73 30 70 18 12 8 6 0.71 0.08 0.87 0.94 
747 797 402 201 201 104 78 193 138 55 19 15 9 6 0.88 0.76 0.63 0.13 
306 754 486 387 99 62 132 162 102 123 19 12 11 5 0.74 0.85 0.88 0.3 
565 53 262 214 48 65 97 61 131 61 17 14 8 4 0.17 0.35 0.1 0.49 
828 175 392 243 149 75 138 196 170 178 16 12 8 5 0.89 0.6 0.91 0.9 
886 403 591 394 197 170 148 147 31 185 14 9 8 5 0.19 0.64 0.6 1.18 
161 150 398 218 180 71 126 63 199 49 15 10 9 4 0.74 0.42 0.18 0.68 
510 42 388 245 143 162 194 94 99 76 13 14 8 6 0.59 0.79 1.02 1.27 
754 332 534 461 73 129 119 84 60 178 18 9 9 4 0.24 0.29 0.43 0.33 
478 404 384 297 87 146 169 171 137 192 12 12 7 5 0.8 0.53 0.84 0.97 
986 644 480 388 92 66 86 149 160 155 17 9 7 5 0.65 0.36 0.81 0.99 
175 495 603 437 166 201 115 197 96 189 11 10 9 6 0.85 0.38 0.52 0.73 
481 251 368 285 83 119 107 66 80 184 11 11 9 5 0.68 0.5 0.83 1.37 
581 75 525 396 129 175 39 63 141 47 11 14 6 6 0.23 0.96 1.22 0.41 
53 887 362 195 167 148 112 181 46 56 14 14 9 4 0.64 0.54 1.21 0.36 
134 500 408 295 113 204 134 145 174 108 18 12 10 6 0.3 0.26 1.16 0.54 
853 315 416 330 86 200 121 69 129 208 13 10 10 4 0.17 0.51 0.7 0.88 
234 781 394 197 197 120 164 108 122 140 12 11 8 4 0.73 1.27 0.3 0.74 
156 202 372 257 115 58 111 45 83 186 14 13 10 6 0.48 0.71 1.15 0.95 
401 180 418 344 74 115 74 121 163 209 18 9 10 6 0.87 0.73 0.53 0.97 
595 368 366 324 42 183 105 178 160 74 19 11 8 6 0.49 0.52 1.31 0.5 
493 523 399 312 87 133 110 92 78 38 10 10 8 4 0.83 0.77 0.58 0.45 
663 539 594 504 90 198 106 78 30 48 19 9 7 6 0.23 0.92 0.42 1.03 
442 281 350 175 175 88 160 151 43 143 19 14 6 4 0.54 0.59 0.43 0.33 
611 279 414 269 145 55 87 168 50 207 14 9 8 6 0.24 0.19 0.24 1.06 
41 467 398 322 76 175 156 88 125 199 16 14 9 4 0.61 1.22 0.58 1.07 
380 809 609 406 203 124 112 49 73 180 10 14 9 4 0.55 0.65 0.41 0.89 
7 515 408 375 33 204 179 105 71 42 17 14 8 6 0.7 0.64 0.59 0.18 
380 569 588 448 140 179 172 196 124 70 12 10 7 6 0.81 0.83 0.82 0.46 
13 938 372 186 186 118 171 94 42 105 18 11 8 5 0.19 0.85 0.76 0.96 
81 934 537 358 179 72 125 101 82 103 10 11 10 4 0.85 0.49 0.72 0.21 
679 202 564 376 188 121 75 64 47 77 17 10 11 4 0.92 0.45 1.11 0.71 
997 212 376 188 188 107 50 92 123 137 10 10 7 5 0.74 1.01 0.78 0.66 
307 109 564 472 92 42 59 52 188 138 18 13 9 5 0.73 0.38 0.37 1.32 
