50 3 3 6  2453
748 610 11775 11775 11775 11775 11775 11775 11775 0.22 0.99 0.48 0.74 
952 246 483 396 87 161 76 152 30 42 18 14 10 4 0.34 0.9 1.32 0.25 
786 553 370 185 185 96 168 161 45 57 17 11 8 4 0.07 1.14 0.44 0.57 
727 267 573 525 48 136 40 82 191 119 14 14 7 4 0.82 0.45 0.97 0.55 
197 780 390 195 195 38 125 136 180 59 19 12 9 6 0.3 0.76 0.28 0.43 
911 950 210 138 72 76 61 105 33 73 10 13 6 5 0.62 0.32 1.22 1.13 
542 235 582 452 130 41 80 41 86 194 10 9 8 4 0.77 0.25 0.69 0.3 
367 478 412 265 147 97 144 128 94 206 12 10 9 6 0.23 1.02 0.57 1.07 
456 362 558 375 183 68 146 102 186 117 10 13 7 6 0.6 1.12 0.8 0.69 
387 605 594 473 121 93 115 140 198 139 15 13 7 5 0.15 1.09 1.15 0.31 
587 315 564 376 188 72 60 156 114 128 15 9 10 5 0.16 0.64 1.05 0.71 
601 606 462 408 54 46 146 72 49 154 17 10 10 6 0.66 0.69 0.8 0.33 
70 18 393 334 59 124 79 100 131 99 14 12 10 6 0.49 0.41 0.96 0.01 
217 229 350 300 50 37 175 93 93 118 19 9 9 6 0.5 0.93 0.4 1.15 
146 636 498 332 166 73 166 106 88 100 14 10 9 4 0.21 0.23 0.5 0.8 
664 556 278 172 106 46 137 116 139 110 17 11 7 4 0.02 0.5 0.2 0.3 
143 167 344 205 139 172 107 38 45 170 18 14 8 4 0.92 0.25 1.23 0.48 
429 339 603 437 166 56 201 70 157 52 12 15 9 6 0.56 1.14 0.81 0.4 
125 127 597 482 115 116 156 199 177 74 19 14 8 6 0.92 0.83 0.79 0.31 
525 627 406 203 203 114 124 97 149 118 13 12 7 4 0.45 0.7 0.75 1.02 
886 759 390 195 195 184 192 105 140 123 10 12 7 6 0.65 0.4 0.64 0.77 
175 583 366 278 88 122 99 32 31 58 16 12 10 5 0.77 0.68 0.33 0.24 
372 25 416 208 208 43 146 178 110 73 15 14 9 5 0.54 0.48 0.4 0.57 
142 725 354 177 177 58 102 85 127 166 10 11 8 4 0.82 0.17 0.67 0.53 
874 150 489 455 34 163 57 145 104 68 18 9 8 6 0.51 0.84 0.52 1.32 
514 516 324 284 40 138 162 66 78 67 14 11 7 5 0.88 0.7 1.03 0.65 
184 776 591 558 33 197 69 49 34 74 13 13 9 5 0.04 0.83 0.95 0.58 
809 764 540 378 162 66 64 174 180 143 18 15 8 4 0.33 0.6 0.79 0.39 
564 980 400 333 67 200 146 100 98 84 13 14 7 5 0.26 0.5 1.12 1.06 
720 649 320 197 123 69 51 99 160 83 15 13 10 4 0.49 0.62 0.24 0.03 
430 164 540 426 114 61 47 63 109 180 19 14 11 5 0 0.51 0.98 0.74 
166 345 618 557 61 135 80 202 193 206 16 15 7 6 0.77 0.35 0.83 0.71 
373 663 414 300 114 202 207 205 158 143 10 10 8 6 0.88 0.68 0.99 0.54 
717 286 594 401 193 123 198 118 83 147 10 14 9 6 0.17 1.21 0.94 1.04 
172 900 412 226 186 206 184 57 136 109 19 11 10 4 0.57 0.43 0.76 0.32 
818 578 348 292 56 74 174 161 112 114 10 14 7 5 0.17 0.39 1.05 0.47 
598 314 603 508 95 201 116 112 84 48 18 14 10 6 0.2 0.19 1.24 1.09 
162 705 416 337 79 102 203 109 69 208 15 11 6 6 0.76 0.77 1.08 0.77 
997 975 627 418 209 70 203 36 115 59 13 15 9 6 0.88 0.66 0.56 0.69 
138 641 392 263 129 196 91 171 176 158 11 10 9 5 0.23 0.98 0.37 1.43 
874 387 309 206 103 100 51 92 38 36 15 12 9 4 0.6 0.29 0.52 0.95 
801 940 606 404 202 97 152 137 49 37 16 12 10 5 0.69 1.04 1.22 1.02 
625 734 406 268 138 114 203 46 107 102 13 13 7 6 0.76 0.46 1.01 0.84 
654 753 412 326 86 206 140 40 160 30 17 12 9 4 0.43 0.08 1.34 0.55 
353 712 456 341 115 149 141 124 95 152 12 10 8 6 0.35 0.53 0.26 0.28 
26 93 418 209 209 122 97 133 156 91 15 12 9 5 0.83 1.13 0.79 0.6 
490 409 416 250 166 167 138 80 208 132 12 9 8 5 0.37 0.46 0.96 0.86 
657 280 570 522 48 180 108 179 98 190 14 13 8 4 0.16 0.86 0.9 0.11 
713 295 374 220 154 153 42 46 113 187 18 12 9 4 0.01 0.4 0.63 0.42 
298 958 328 295 33 164 71 62 112 96 17 13 10 4 0.81 0.21 0.34 0.94 
711 481 414 211 203 119 32 155 207 30 19 12 9 6 0.06 0.72 1.15 0.9 
