50 3 3 6  2580
808 775 12385 12385 12385 12385 12385 12385 12385 0.93 0.32 0.71 0.49 
968 190 390 206 184 42 195 87 50 182 17 11 8 6 0.27 0.75 0.43 0.53 
921 81 621 495 126 207 163 35 146 106 13 13 10 6 0.53 0.75 0.18 0.36 
526 720 609 493 116 35 203 100 138 137 16 12 7 4 0.54 1.03 0.67 0.9 
968 800 376 346 30 95 161 188 181 116 19 15 7 4 0.08 0.48 0.54 0.34 
354 181 414 321 93 179 32 36 207 180 10 9 8 4 0.45 0.42 0.82 0.1 
829 32 336 168 168 112 100 129 30 140 12 14 9 4 0.86 0.35 0.32 0.91 
729 966 360 304 56 60 180 42 124 126 16 13 10 4 0.69 0.64 1.06 0.87 
206 132 573 438 135 54 191 77 73 72 10 10 8 4 0.72 0.56 0.63 0.62 
703 137 338 250 88 39 48 169 116 45 11 14 10 6 0.86 0.62 0.72 0.44 
918 290 579 506 73 131 38 193 179 141 17 9 7 5 0.97 0.44 0.75 0.52 
908 910 531 411 120 90 167 134 177 160 12 14 11 5 0.09 0.14 1.14 0.97 
322 195 555 423 132 92 185 144 51 148 16 10 9 5 0.21 0.97 0.9 0.68 
71 53 621 510 111 150 54 191 207 88 12 14 7 4 0.13 0.45 0.63 1.1 
171 113 594 463 131 69 198 184 109 139 11 12 7 4 0.2 0.68 0.4 0.75 
559 819 380 223 157 126 55 135 190 161 18 14 9 6 0.5 0.44 0.23 1.42 
538 599 364 279 85 46 182 109 160 144 12 10 10 5 0.38 0.71 0.82 0.35 
603 738 294 238 56 109 64 147 137 115 12 14 9 4 0.53 1.04 0.37 1.18 
175 297 308 184 124 109 105 116 154 93 14 9 8 5 0.42 0.4 0.16 0.41 
777 425 366 290 76 124 183 84 96 128 18 10 7 4 0.01 0.96 0.82 0.59 
863 208 362 212 150 50 141 181 47 105 18 12 7 5 0.41 0.33 0.14 0.29 
852 518 627 582 45 168 69 180 209 196 13 15 8 5 0.81 0.45 0.72 0.75 
327 610 384 274 110 192 151 165 86 149 16 8 10 5 0.86 0.73 0.81 0.96 
864 52 378 298 80 187 189 120 99 161 13 9 9 4 0.92 0.52 0.17 0.73 
378 28 372 278 94 102 40 160 31 186 19 9 10 6 0 0.9 0.64 1.31 
224 293 322 230 92 142 46 112 90 161 12 10 8 4 0.98 0.53 0.71 0.59 
574 277 573 502 71 47 181 137 191 30 10 11 10 6 0.26 0.76 0.78 0.84 
209 765 408 236 172 156 204 185 62 63 17 13 9 4 0.91 0.82 0.55 1.01 
14 125 394 197 197 183 156 74 37 81 11 10 8 4 0.58 1.22 0.56 1.16 
103 974 594 396 198 164 48 136 88 58 16 11 8 5 0.5 0.91 1.41 0.93 
797 21 345 293 52 62 48 115 92 113 10 13 9 6 0.07 0.86 0.64 0.65 
91 165 507 338 169 57 95 75 77 124 18 15 8 5 0.53 0.47 0.89 0.48 
92 107 372 277 95 50 186 63 175 180 14 9 7 4 0.51 0.35 0.47 0.49 
471 419 376 271 105 114 126 81 188 161 11 13 7 4 0.16 0.99 0.56 0.19 
969 317 534 374 160 31 148 72 95 178 18 10 11 5 0 1.09 0.65 0.58 
165 950 402 209 193 161 74 133 194 201 18 15 10 4 0.03 0.97 0.84 1.02 
514 30 390 195 195 172 106 165 121 96 11 10 9 6 0.98 0.13 0.09 0.2 
866 605 621 564 57 194 207 43 94 39 11 12 10 6 0.49 0.14 1.04 1.5 
34 6 408 232 176 123 204 155 180 99 15 15 9 5 0.38 0.65 1.04 0.51 
246 991 441 317 124 78 123 55 70 147 10 9 10 4 0.16 0.68 1 0.5 
843 439 615 541 74 166 189 147 205 104 17 14 8 4 0.76 0.86 0.43 0.74 
299 27 402 299 103 196 201 158 93 45 13 11 7 5 0.26 0.77 0.85 0.34 
454 306 312 238 74 68 156 49 85 64 13 15 10 5 0.57 0.69 0.79 0.1 
979 882 609 516 93 203 99 35 110 74 19 12 7 5 0.26 0.67 1.3 0.43 
613 761 412 208 204 206 106 59 178 122 17 14 8 5 0.46 0.44 0.46 0.45 
932 781 404 279 125 175 70 202 134 95 15 11 10 4 0.72 1.02 1.16 0.87 
467 423 597 567 30 199 94 36 32 113 11 12 9 4 0.63 0.45 0.8 1.2 
871 788 362 181 181 158 138 166 179 33 13 12 8 4 0.73 0.75 0.62 0.37 
841 243 525 392 133 143 68 175 63 93 16 14 7 6 0.5 0.76 0.29 0.8 
35 407 394 281 113 165 89 197 140 47 12 10 8 6 0.68 0.9 0.91 1.32 
674 89 588 423 165 35 119 124 196 120 18 12 9 6 0.76 0.46 0.78 1.06 
